,year,artist,song,points
3637,1994,Martina McBride,Independence Day,3922
3638,1994,Billy Ray Cyrus,Words By Heart,3922
3639,1994,Lari White,That's My Baby,3924
3640,1994,Garth Brooks,One Night A Day,3925
3641,1994,Wynonna,Girls With Guitars,3931
3642,1994,Tanya Tucker,We Don't Have To Do This,3932
3643,1994,Garth Brooks,Standing Outside The Fire,3937
3644,1994,Kathy Mattea,Nobody's Gonna Rain On Our Parade,3944
3645,1994,Little Texas,Stop On A Dime,3947
3646,1994,Alabama,T.L.C. A.S.A.P.,3956
3647,1994,Lari White,Now I Know,3960
3648,1994,Reba McEntire,She Thinks His Name Was John,3962
3649,1994,David Ball,When The Thought Of You Catches Up With Me,3971
3650,1994,Collin Raye,That's My Story,3971
3651,1994,Alabama,We Can't Love Like This Anymore,3974
3652,1994,Hal Ketchum,(Tonight We Just Might) Fall In Love Again,3983
3653,1994,Alabama,The Cheap Seats,3991
3654,1994,Reba McEntire,They Asked About You,3996
3655,1994,Clay Walker,If I Could Make A Living,4013
3656,1994,Lee Roy Parnell,Take These Chains From My Heart,4014
3657,1994,John Michael Montgomery,If You've Got Love,4023
3658,1994,Garth Brooks,Callin' Baton Rouge,4030
3659,1994,Joe Diffie,In My Own Backyard,4030
3660,1994,Clint Black,Untanglin' My Mind,4046
3661,1995,Tim McGraw,"I Like It, I Love It",3568
3662,1995,Clay Walker,This Woman And This Man,3645
3663,1995,Shania Twain,Any Man Of Mine,3651
3664,1995,John Michael Montgomery,Sold (The Grundy County Auction Incident),3652
3665,1995,Clint Black,Summer's Comin',3661
3666,1995,Trisha Yearwood,Thinkin' About You,3669
3667,1995,John Michael Montgomery,I Can Love You Like That,3672
3668,1995,David Lee Murphy,Dust On The Bottle,3684
3669,1995,Tracy Lawrence,If The World Had A Front Porch,3687
3670,1995,David Lee Murphy,Party Crowd,3699
3671,1995,Toby Keith,You Ain't Much Fun,3701
3672,1995,Alabama,Give Me One More Shot,3708
3673,1995,Neal McCoy,They're Playin' Our Song,3709
3674,1995,Reba McEntire,The Heart Is A Lonely Hunter,3711
3675,1995,Tracy Lawrence,Texas Tornado,3712
3676,1995,BlackHawk,I'm Not Strong Enough To Say No,3719
3677,1995,Travis Tritt,Tell Me I Was Dreaming,3722
3678,1995,Brooks & Dunn,You're Gonna Miss Me When I'm Gone,3725
3679,1995,Vince Gill,You Better Think Twice,3727
3680,1995,Ty Herndon,What Mattered Most,3728
3681,1995,Collin Raye,"One Boy, One Girl",3731
3682,1995,Mark Chesnutt,Gonna Get A Life,3732
3683,1995,Lorrie Morgan,I Didn't Know My Own Strength,3735
3684,1995,Joe Diffie,So Help Me Girl,3735
3685,1995,Jeff Carson,Not On Your Love,3738
3686,1995,Brooks & Dunn,Little Miss Honky Tonk,3738
3687,1995,Clint Black,One Emotion,3740
3688,1995,Tracy Lawrence,As Any Fool Can See,3745
3689,1995,Reba McEntire,And Still,3750
3690,1995,Martina McBride,Safe In The Arms Of Love,3751
3691,1995,Lee Roy Parnell,A Little Bit Of You,3753
3692,1995,John Berry,Standing On The Edge Of Goodbye,3755
3693,1995,Pam Tillis,In Between Dances,3756
3694,1995,Collin Raye,If I Were You,3764
3695,1995,Travis Tritt,Sometimes She Forgets,3769
3696,1995,John Berry,I Think About It All The Time,3773
3697,1995,Shenandoah,Darned If I Don't (Danged If I Do),3774
3698,1995,Patty Loveless,Halfway Down,3779
3699,1995,Patty Loveless,You Don't Even Know Who I Am,3790
3700,1995,Alabama,She Ain't Your Ordinary Girl,3793
3701,1995,Kenny Chesney,Fall In Love,3793
3702,1995,Daryle Singletary,I Let Her Lie,3796
3703,1995,Rhett Akins,That Ain't My Truck,3796
3704,1995,Wade Hayes,I'm Still Dancin' With You,3799
3705,1995,Tim McGraw,Refried Dreams,3799
3706,1995,BlackHawk,That's Just About Right,3803
3707,1995,Ty England,Should've Asked Her Faster,3804
3708,1995,Terri Clark,Better Things To Do,3806
3709,1995,Sawyer Brown,I Don't Believe In Goodbye,3806
3710,1995,Alan Jackson,I Don't Even Know Your Name,3809
3711,1995,Faith Hill,Let's Go To Vegas,3811
3712,1995,Clint Black,Wherever You Go,3815
3713,1995,Ty Herndon,I Want My Goodbye Back,3815
3714,1995,John Michael Montgomery,No Man's Land,3817
3715,1995,Rick Trevino,Bobbie Ann Mason,3817
3716,1995,Alan Jackson,Song For The Life,3819
3717,1995,James House,This Is Me Missing You,3821
3718,1995,George Strait,You Can't Make A Heart Love Somebody,3822
3719,1995,George Strait,Adalida,3823
3720,1995,Kenny Chesney,All I Need To Know,3826
3721,1995,Perfect Stranger,You Have The Right To Remain Silent,3827
3722,1995,Neal McCoy,For A Change,3831
3723,1995,Trisha Yearwood,I Wanna Go Too Far,3834
3724,1995,Vince Gill,Which Bridge To Cross (Which Bridge To Burn),3841
3725,1995,Randy Travis,The Box,3843
3726,1995,Wade Hayes,Don't Stop,3844
3727,1995,Lari White,That's How You Know (When You're In Love),3847
3728,1995,Little Texas,Amy's Back In Austin,3853
3729,1995,Tracy Byrd,The Keeper Of The Stars,3855
3730,1995,Garth Brooks,She's Every Woman,3856
3731,1995,Lonestar,Tequila Talkin',3856
3732,1995,Sawyer Brown,(This Thing Called) Wantin' And Havin' It All,3858
3733,1995,Little Texas,Life Goes On,3866
3734,1995,David Ball,Look What Followed Me Home,3870
3735,1995,Alison Krauss + Union Station,When You Say Nothing At All,3874
3736,1995,Lorrie Morgan,Back In Your Arms Again,3877
3737,1995,Aaron Tippin,That's As Close As I'll Get To Loving You,3877
3738,1995,Bryan White,Someone Else's Star,3888
3739,1995,Hal Ketchum,Stay Forever,3890
3740,1995,George Strait,Check Yes Or No,3917
3741,1995,Neal McCoy,If I Was A Drinkin' Man,3917
3742,1995,George Strait,Lead On,3919
3743,1995,Doug Stone,"Faith In Me, Faith In You",3924
3744,1995,Clay Walker,Who Needs You Baby,3943
3745,1995,John Anderson,Bend It Until It Breaks,3944
3746,1995,Shania Twain,Whose Bed Have Your Boots Been Under,3951
3747,1995,Shania Twain,The Woman In Me (Needs The Man In You),3970
3748,1995,Collin Raye,My Kind Of Girl,3993
3749,1995,The Mavericks,Here Comes The Rain,3996
3750,1995,Vince Gill,Go Rest High On That Mountain,4003
3751,1995,Clay Walker,My Heart Will Never Know,4008
3752,1995,BlackHawk,Down In Flames,4022
3753,1995,John Anderson,Mississippi Moon,4022
3754,1995,Diamond Rio,Bubba Hyde,4023
3755,1995,Diamond Rio,Finish What We Started,4031
3756,1995,Shenandoah/Alison Krauss,Somewhere In The Vicinity Of The Heart,4057
3757,1995,Tracy Byrd,Walking To Jerusalem,4065
3758,1995,Tracy Byrd,Love Lessons,4068
3759,1995,Toby Keith,Big Ol' Truck,4068
3760,1995,Brooks & Dunn,Whiskey Under The Bridge,4075
3761,1996,Brooks & Dunn,My Maria,3526
3762,1996,George Strait,Blue Clear Sky,3532
3763,1996,Clay Walker,Hypnotize The Moon,3619
3764,1996,Shania Twain,You Win My Love,3624
3765,1996,Ricochet,Daddy's Money,3625
3766,1996,Tracy Lawrence,Time Marches On,3630
3767,1996,Shania Twain,No One Needs To Know,3636
3768,1996,Tim McGraw,She Never Lets It Go To Her Heart,3638
3769,1996,Lonestar,No News,3639
3770,1996,Ty Herndon,Living In A Moment,3644
3771,1996,Wynonna,To Be Loved By You,3653
3772,1996,Mindy McCready,Ten Thousand Angels,3660
3773,1996,Alan Jackson,Home,3661
3774,1996,Patty Loveless,Lonely Too Long,3665
3775,1996,Patty Loveless,You Can Feel Bad,3667
3776,1996,Garth Brooks,It's Midnight Cinderella,3670
3777,1996,Wade Hayes,On A Good Night,3676
3778,1996,Collin Raye,I Think About You,3676
3779,1996,Faith Hill,Someone Else's Dream,3677
3780,1996,Toby Keith,Does That Blue Moon Ever Shine On You,3679
3781,1996,Trisha Yearwood,Believe Me Baby (I Lied),3681
3782,1996,David Lee Murphy,Every Time I Get Around You,3685
3783,1996,Bryan White,I'm Not Supposed To Love You Anymore,3689
3784,1996,Lee Roy Parnell,Heart's Desire,3689
3785,1996,Bryan White,So Much For Pretending,3696
3786,1996,Neal McCoy,You Gotta Love That,3696
3787,1996,Rhett Akins,Don't Get Me Started,3705
3788,1996,Alan Jackson,I'll Try,3706
3789,1996,James Bonamy,I Don't Think I Will,3709
3790,1996,Deana Carter,Strawberry Wine,3712
3791,1996,Diamond Rio,That's What I Get For Lovin' You,3722
3792,1996,John Michael Montgomery,Long As I Live,3724
3793,1996,Paul Brandt,My Heart Has A History,3725
3794,1996,Neal McCoy,Then You Can Tell Me Goodbye,3726
3795,1996,Rick Trevino,Learning As You Go,3730
3796,1996,Terri Clark,If I Were You,3731
3797,1996,David Lee Murphy,The Road You Leave Behind,3732
3798,1996,Trace Adkins,Every Light In The House,3736
3799,1996,Clint Black,Like The Rain,3736
3800,1996,Clay Walker,"Only On Days That End In ""Y""",3737
3801,1996,Billy Dean,It's What I Do,3738
3802,1996,Sawyer Brown,Treat Her Right,3739
3803,1996,Paul Brandt,I Do,3739
3804,1996,George Strait,I Can Still Make Cheyenne,3742
3805,1996,Tracy Lawrence,Stars Over Texas,3744
3806,1996,Mindy McCready,Guys Do It All The Time,3746
3807,1996,George Strait,Carried Away,3748
3808,1996,Kenny Chesney,Me And You,3751
3809,1996,Travis Tritt,More Than You'll Ever Know,3762
3810,1996,Vince Gill,Worlds Apart,3766
3811,1996,David Kersh,Goodnight Sweetheart,3771
3812,1996,Jo Dee Messina,"Heads Carolina, Tails California",3776
3813,1996,Mark Chesnutt,It Wouldn't Hurt To Have Wings,3792
3814,1996,Faith Hill,You Can't Lose Me,3793
3815,1996,Sammy Kershaw,Meant To Be,3796
3816,1996,Ricochet,Love Is Stronger Than Pride,3797
3817,1996,Jo Dee Messina,You're Not In Kansas Anymore,3804
3818,1996,Collin Raye,Love Remains,3806
3819,1996,Pam Tillis,The River And The Highway,3808
3820,1996,Alabama,The Maker Said Take Her,3808
3821,1996,Brooks & Dunn,I Am That Man,3809
3822,1996,George Strait,I Know She Still Loves Me,3810
3823,1996,Diamond Rio,Walkin' Away,3813
3824,1996,Lonestar,Runnin' Away With My Heart,3818
3825,1996,Wynonna,Heaven Help My Heart,3830
3826,1996,Mark Wills,Jacob's Ladder,3833
3827,1996,John Berry,Change My Mind,3835
3828,1996,Billy Dean,That Girl's Been Spyin' On Me,3836
3829,1996,Toby Keith,A Woman's Touch,3838
3830,1996,Tracy Lawrence,If You Loved Me,3839
3831,1996,The Mavericks (Featuring Flaco Jimenez),All You Ever Do Is Bring Me Down,3846
3832,1996,BlackHawk,Almost A Memory Now,3853
3833,1996,Patty Loveless,A Thousand Times A Day,3866
3834,1996,Tim McGraw,All I Want Is A Life,3868
3835,1996,Sammy Kershaw,Vidalia,3869
3836,1996,Jeff Carson,Holdin' On To Something,3890
3837,1996,Lee Roy Parnell,Givin' Water To A Drowning Man,3893
3838,1996,Vince Gill,High Lonesome Sound,3910
3839,1996,Pam Tillis,It's Lonely Out There,3911
3840,1996,Gary Allan,Her Man,3915
3841,1996,Garth Brooks,The Beaches Of Cheyenne,3917
3842,1996,LeAnn Rimes,Blue,3923
3843,1996,Mila Mason,That's Enough Of That,3943
3844,1996,Martina McBride,Wild Angels,3945
3845,1996,Joe Diffie,Bigger Than The Beatles,3968
3846,1996,Daryle Singletary,Too Much Fun,3971
3847,1996,Ricochet,What Do I Know,3973
3848,1996,Reba McEntire,Starting Over Again,3973
3849,1996,Alabama,It Works,3988
3850,1996,Tracy Byrd,Heaven In My Woman's Eyes,3989
3851,1996,Trace Adkins,There's A Girl In Texas,3991
3852,1996,Reba McEntire,The Fear Of Being Alone,3994
3853,1996,Tracy Byrd,4 To 1 In Atlanta,4004
3854,1996,Lorrie Morgan & Jon Randall,By My Side,4009
3855,1996,Ty England,Irresistible You,4014
3856,1996,Diamond Rio,It's All In Your Head,4018
3857,1996,BlackHawk,Big Guitar,4036
3858,1996,Marty Stuart & Travis Tritt,Honky Tonkin's What I Do Best,4045
3859,1996,Tracy Byrd,Big Love,4047
3860,1996,Joe Diffie,Whole Lotta Gone,4071
3861,1997,Tim McGraw,Everywhere,3336
3862,1997,Tim McGraw With Faith Hill,It's Your Love,3436
3863,1997,George Strait,One Night At A Time,3501
3864,1997,Diamond Rio,How Your Love Makes Me Feel,3535
3865,1997,Collin Raye,On The Verge,3582
3866,1997,George Strait,Carrying Your Love With Me,3584
3867,1997,Clay Walker,Rumor Has It,3590
3868,1997,Deana Carter,How Do I Get There,3591
3869,1997,Trace Adkins,(This Ain't) No Thinkin' Thing,3594
3870,1997,Tracy Lawrence,"Better Man, Better Off",3606
3871,1997,Vince Gill,A Little More Love,3621
3872,1997,Alan Jackson,There Goes,3624
3873,1997,Trace Adkins,I Left Something Turned On At Home,3630
3874,1997,Alabama,Sad Lookin' Moon,3631
3875,1997,Lonestar,Come Cryin' To Me,3631
3876,1997,Kenny Chesney,She's Got It All,3631
3877,1997,Pam Tillis,All The Good Ones Are Gone,3634
3878,1997,The Kinleys,Please,3636
3879,1997,Alan Jackson,Who's Cheatin' Who,3640
3880,1997,Deana Carter,Count Me In,3641
3881,1997,Kevin Sharp,She's Sure Taking It Well,3644
3882,1997,Michael Peterson,"Drink, Swear, Steal & Lie",3646
3883,1997,Rick Trevino,I Only Get This Way With You,3649
3884,1997,Trisha Yearwood And Garth Brooks,In Another's Eyes,3653
3885,1997,Trisha Yearwood,"How Do I Live (From ""Con Air"")",3653
3886,1997,Bryan White,Sittin' On Go,3654
3887,1997,Mark Chesnutt,Thank God For Believers,3655
3888,1997,Toby Keith,We Were In Love,3662
3889,1997,LeAnn Rimes,The Light In Your Eyes,3671
3890,1997,Tracy Lawrence,How A Cowgirl Says Goodbye,3675
3891,1997,Clint Black,Something That We Do,3682
3892,1997,Kevin Sharp,If You Love Somebody,3686
3893,1997,John Michael Montgomery,How Was I To Know,3686
3894,1997,Ty Herndon,Loved Too Much,3691
3895,1997,Lorrie Morgan,Go Away,3693
3896,1997,Reba McEntire,I'd Rather Ride Around With You,3694
3897,1997,Mindy McCready,A Girl's Gotta Do (What A Girl's Gotta Do),3697
3898,1997,Alabama,"Dancin', Shaggin' On The Boulevard",3700
3899,1997,Mark Wills,Places I've Never Been,3700
3900,1997,Bryan White,Love Is The Right Place,3700
3901,1997,Tracy Byrd,Don't Take Her She's All I Got,3711
3902,1997,John Michael Montgomery,I Miss You A Little,3716
3903,1997,Lee Ann Womack,The Fool,3719
3904,1997,Collin Raye,What The Heart Wants,3724
3905,1997,Clay Walker,Watch This,3726
3906,1997,Lorrie Morgan,Good As I Was To You,3732
3907,1997,Neal McCoy,The Shake,3739
3908,1997,Brooks & Dunn,Honky Tonk Truth,3740
3909,1997,Vince Gill,You And You Alone,3740
3910,1997,David Kersh,Another You,3740
3911,1997,Reba McEntire,How Was I To Know,3745
3912,1997,Brooks & Dunn,Why Would I Say Goodbye,3747
3913,1997,Sons Of The Desert,Whatever Comes First,3759
3914,1997,Tanya Tucker,Little Things,3775
3915,1997,Kenny Chesney,When I Close My Eyes,3812
3916,1997,Trace Adkins,The Rest Of Mine,3814
3917,1997,Pam Tillis,Land Of The Living,3814
3918,1997,Terri Clark,Emotional Girl,3820
3919,1997,George Strait,Today My World Slipped Away,3821
3920,1997,Sawyer Brown,This Night Won't Last Forever,3829
3921,1997,Patty Loveless,She Drew A Broken Heart,3834
3922,1997,Alan Jackson,Everything I Love,3846
3923,1997,Mark Chesnutt,Let It Rain,3846
3924,1997,The Buffalo Club,If She Don't Love You,3847
3925,1997,Chely Wright,Shut Up And Drive,3856
3926,1997,Michael Peterson,From Here To Eternity,3860
3927,1997,Deana Carter,We Danced Anyway,3865
3928,1997,Sawyer Brown,Six Days On The Road,3871
3929,1997,Clint Black & Martina McBride,Still Holding On,3878
3930,1997,David Kersh,"Day In, Day Out",3878
3931,1997,Lonestar,You Walked In,3885
3932,1997,Ricochet,He Left A Lot To Be Desired,3895
3933,1997,LeAnn Rimes,Unchained Melody,3913
3934,1997,John Berry,"I Will, If You Will",3931
3935,1997,Patty Loveless,The Trouble With The Truth,3937
3936,1997,Martina McBride,A Broken Wing,3938
3937,1997,Diamond Rio,Holdin',3941
3938,1997,Reba McEntire,What If It's You,3949
3939,1997,Shania Twain,Love Gets Me Every Time,3949
3940,1997,Travis Tritt Featuring Lari White,Helping Me Get Over You,3964
3941,1997,John Berry,She's Taken A Shine,3967
3942,1997,Tracy Byrd,Don't Love Make A Diamond Shine,3972
3943,1997,Brooks & Dunn,A Man This Lonely,3984
3944,1997,Kathy Mattea,455 Rocket,3991
3945,1997,Mila Mason,Dark Horse,3998
3946,1997,David Lee Murphy,All Lit Up In Love,4004
3947,1997,Clay Walker,"One, Two, I Love You",4020
3948,1997,Billy Ray Cyrus,It's All The Same To Me,4032
3949,1997,Bill Engvall With Special Guest Travis Tritt,Here's Your Sign (Get The Picture),4043
3950,1997,Patty Loveless,You Don't Seem To Miss Me,4086
3951,1997,Travis Tritt,She's Going Home With Me,4090
3952,1997,Lee Ann Womack,"Never Again, Again",4092
3953,1997,The Buffalo Club,Nothin' Less Than Love,4108
3954,1997,Ty Herndon,I Have To Surrender,4111
3955,1997,Clint Black,Half Way Up,4111
3956,1997,Toby Keith,Me Too,4120
3957,1997,Lila McCann,Down Came A Blackbird,4130
3958,1997,BlackHawk,Hole In My Heart,4131
3959,1997,Travis Tritt,Where Corn Don't Grow,4132
3960,1997,Sammy Kershaw,Fit To Be Tied Down,4142
3961,1998,Jo Dee Messina,I'm Alright,2858
3962,1998,Jo Dee Messina,Bye Bye,2859
3963,1998,Dixie Chicks,There's Your Trouble,2963
3964,1998,Tracy Byrd,I'm From The Country,3054
3965,1998,Faith Hill,This Kiss,3111
3966,1998,Collin Raye,I Can Still Feel You,3168
3967,1998,Tim McGraw,Where The Green Grass Grows,3180
3968,1998,Mark Wills,Don't Laugh At Me,3229
3969,1998,Terri Clark,Now That I Found You,3252
3970,1998,Lonestar,Everything's Changed,3285
3971,1998,Mark Wills,I Do [Cherish You],3311
3972,1998,Kenny Chesney,That's Why I'm Here,3326
3973,1998,George Strait,True,3335
3974,1998,Clay Walker,Then What?,3340
3975,1998,Trisha Yearwood,There Goes My Baby,3344
3976,1998,Joe Diffie,Texas Size Heartache,3349
3977,1998,George Strait,I Just Want To Dance With You,3421
3978,1998,Shania Twain,You're Still The One,3440
3979,1998,Shania Twain,"Honey, I'm Home",3465
3980,1998,Tim McGraw,Just To See You Smile,3490
3981,1998,Diamond Rio,You're Gone,3499
3982,1998,Ty Herndon,A Man Holdin' On (To A Woman Lettin' Go),3508
3983,1998,Brooks & Dunn,How Long Gone,3510
3984,1998,The Wilkinsons,26 Cents,3513
3985,1998,Lee Ann Womack,A Little Past Little Rock,3542
3986,1998,Shania Twain,From This Moment On,3544
3987,1998,Clint Black,Nothin' But The Taillights,3557
3988,1998,Martina McBride,Happy Girl,3561
3989,1998,Gary Allan,It Would Be You,3562
3990,1998,Steve Wariner,Holes In The Floor Of Heaven,3564
3991,1998,Ty Herndon,It Must Be Love,3568
3992,1998,Dixie Chicks,Wide Open Spaces,3577
3993,1998,David Kersh,If I Never Stop Loving You,3581
3994,1998,Faith Hill With Tim McGraw,Just To Hear You Say That You Love Me,3581
3995,1998,Trisha Yearwood,Perfect Love,3581
3996,1998,Reba/Brooks & Dunn,If You See Him/If You See Her,3598
3997,1998,Reba,Forever Love,3603
3998,1998,Garth Brooks,To Make You Feel My Love,3609
3999,1998,Randy Travis,Out Of My Bones,3610
4000,1998,John Michael Montgomery,Cover You In Kisses,3613
4001,1998,Alan Jackson,I'll Go On Loving You,3615
4002,1998,LeAnn Rimes,Commitment,3616
4003,1998,Alabama,How Do You Fall In Love,3621
4004,1998,Clint Black,The Shoes You're Wearing,3625
4005,1998,Wade Hayes,How Do You Sleep At Night,3635
4006,1998,Vince Gill,If You Ever Have Forever In Mind,3650
4007,1998,Collin Raye,Someone You Used To Know,3651
4008,1998,Garth Brooks,Two Pina Coladas,3658
4009,1998,Tracy Byrd,I Wanna Feel That Way Again,3666
4010,1998,Toby Keith,Dream Walkin',3696
4011,1998,Collin Raye,Little Red Rodeo,3696
4012,1998,Terri Clark,You're Easy On The Eyes,3716
4013,1998,Tim McGraw,One Of These Days,3716
4014,1998,Aaron Tippin,For You I Will,3734
4015,1998,Michael Peterson,Too Good To Be True,3735
4016,1998,Garth Brooks,She's Gonna Make It,3750
4017,1998,Randy Travis,The Hole,3774
4018,1998,George Strait,Round About Way,3780
4019,1998,Garth Brooks,You Move Me,3787
4020,1998,George Strait,We Really Shouldn't Be Doing This,3787
4021,1998,Pam Tillis,I Said A Prayer,3788
4022,1998,Clay Walker,You're Beginning To Get To Me,3798
4023,1998,LeAnn Rimes,Nothin' New Under The Moon,3806
4024,1998,Lonestar,Say When,3809
4025,1998,Patty Loveless,To Have You Back Again,3821
4026,1998,Trace Adkins,Lonely Won't Leave Me Alone,3843
4027,1998,Lari White,Stepping Stone,3850
4028,1998,Faith Hill,Let Me Let Go,3902
4029,1998,BlackHawk,There You Have It,3910
4030,1998,The Kinleys,Just Between You And Me,3920
4031,1998,Sammy Kershaw,Love Of My Life,3927
4032,1998,Dwight Yoakam,Things Change,3935
4033,1998,Mindy McCready,You'll Never Know,3943
4034,1998,Mark Chesnutt,I Might Even Quit Lovin' You,3950
4035,1998,John Michael Montgomery,Love Working On You,3960
4036,1998,Anita Cochran (Duet With Steve Wariner),What If I Said,3997
4037,1998,Brooks & Dunn,Husbands And Wives,4000
4038,1998,Patty Loveless,High On Love,4002
4039,1998,Keith Harling,Papa Bear,4006
4040,1998,Dixie Chicks,I Can Love You Better,4010
4041,1998,Linda Davis,I Wanna Remember This,4011
4042,1998,Wade Hayes,The Day That She Left Tulsa (In A Chevy),4013
