,date,rank,artist,song,year
12,2015-12-26,13,Jeremih,Oui,2015
13,2015-12-26,14,Empire Cast Featuring Jussie Smollett & Alicia Keys,Powerful,2015
14,2015-12-26,15,The Weeknd,Tell Your Friends,2015
15,2015-12-26,16,Bryson Tiller,Let 'Em Know,2015
16,2015-12-26,17,Bryson Tiller,Been That Way,2015
17,2015-12-26,18,JR Castro Featuring Kid Ink & Migos,Get Home,2015
18,2015-12-26,19,Kirk Franklin,Wanna Be Happy?,2015
19,2015-12-26,20,Bryson Tiller,Right My Wrongs,2015
20,2015-12-26,21,Snakehips Featuring Tinashe & Chance The Rapper,All My Friends,2015
21,2015-12-26,22,The Weeknd Featuring Ed Sheeran,Dark Times,2015
22,2015-12-26,23,Bryson Tiller,Rambo,2015
23,2015-12-26,24,Bryson Tiller,Overtime,2015
24,2015-12-26,25,The Weeknd,Real Life,2015
0,2016-01-02,1,The Weeknd,The Hills,2016
1,2016-01-02,2,Alessia Cara,Here,2016
2,2016-01-02,3,The Weeknd,In The Night,2016
3,2016-01-02,4,The Weeknd,Can't Feel My Face,2016
4,2016-01-02,5,Bryson Tiller,Don't,2016
5,2016-01-02,6,Tory Lanez,Say It,2016
6,2016-01-02,7,Bryson Tiller,Exchange,2016
7,2016-01-02,8,Chris Brown,Back To Sleep,2016
8,2016-01-02,9,Nelly Featuring Jeremih,The Fix,2016
9,2016-01-02,10,Bryson Tiller,Sorry Not Sorry,2016
10,2016-01-02,11,The Weeknd,Acquainted,2016
11,2016-01-02,12,Tinashe Featuring Chris Brown,Player,2016
12,2016-01-02,13,Jeremih,Oui,2016
13,2016-01-02,14,Bryson Tiller,Let 'Em Know,2016
14,2016-01-02,15,Bryson Tiller,Been That Way,2016
15,2016-01-02,16,The Weeknd,Tell Your Friends,2016
16,2016-01-02,17,JR Castro Featuring Kid Ink & Migos,Get Home,2016
17,2016-01-02,18,Bryson Tiller,Right My Wrongs,2016
18,2016-01-02,19,Kirk Franklin,Wanna Be Happy?,2016
19,2016-01-02,20,August Alsina,Song Cry,2016
20,2016-01-02,21,The Weeknd Featuring Ed Sheeran,Dark Times,2016
21,2016-01-02,22,Snakehips Featuring Tinashe & Chance The Rapper,All My Friends,2016
22,2016-01-02,23,Bryson Tiller,Overtime,2016
23,2016-01-02,24,Bryson Tiller,Rambo,2016
24,2016-01-02,25,Bryson Tiller,For However Long,2016
0,2016-01-23,1,Alessia Cara,Here,2016
1,2016-01-23,2,The Weeknd,The Hills,2016
2,2016-01-23,3,The Weeknd,In The Night,2016
3,2016-01-23,4,Bryson Tiller,Don't,2016
4,2016-01-23,5,The Weeknd,Can't Feel My Face,2016
5,2016-01-23,6,Tory Lanez,Say It,2016
6,2016-01-23,7,Bryson Tiller,Exchange,2016
7,2016-01-23,8,Chris Brown,Back To Sleep,2016
8,2016-01-23,9,Nelly Featuring Jeremih,The Fix,2016
9,2016-01-23,10,Bryson Tiller,Sorry Not Sorry,2016
10,2016-01-23,11,Jeremih,Oui,2016
11,2016-01-23,12,The Weeknd,Acquainted,2016
12,2016-01-23,13,Tinashe Featuring Chris Brown,Player,2016
13,2016-01-23,14,Bryson Tiller,Let 'Em Know,2016
14,2016-01-23,15,Bryson Tiller,Been That Way,2016
15,2016-01-23,16,Bryson Tiller,Right My Wrongs,2016
16,2016-01-23,17,Snakehips Featuring Tinashe & Chance The Rapper,All My Friends,2016
17,2016-01-23,18,Chris Brown Featuring Solo Lucci,Wrist,2016
18,2016-01-23,19,Kirk Franklin,Wanna Be Happy?,2016
19,2016-01-23,20,Chris Brown,Little More (Royalty),2016
20,2016-01-23,21,JR Castro Featuring Kid Ink & Migos,Get Home,2016
21,2016-01-23,22,Bryson Tiller,Overtime,2016
22,2016-01-23,23,Bryson Tiller,Rambo,2016
23,2016-01-23,24,The Weeknd,Tell Your Friends,2016
24,2016-01-23,25,"DJ Khaled Featuring Trey Songz, Future & Jeremih",You Mine,2016
0,2016-01-09,1,Alessia Cara,Here,2016
1,2016-01-09,2,The Weeknd,The Hills,2016
2,2016-01-09,3,The Weeknd,In The Night,2016
3,2016-01-09,4,Bryson Tiller,Don't,2016
4,2016-01-09,5,The Weeknd,Can't Feel My Face,2016
5,2016-01-09,6,Tory Lanez,Say It,2016
6,2016-01-09,7,Bryson Tiller,Exchange,2016
7,2016-01-09,8,Chris Brown,Back To Sleep,2016
8,2016-01-09,9,Nelly Featuring Jeremih,The Fix,2016
9,2016-01-09,10,Bryson Tiller,Sorry Not Sorry,2016
10,2016-01-09,11,Jeremih,Oui,2016
11,2016-01-09,12,The Weeknd,Acquainted,2016
12,2016-01-09,13,Chris Brown,Little More (Royalty),2016
13,2016-01-09,14,Tinashe Featuring Chris Brown,Player,2016
14,2016-01-09,15,Chris Brown Featuring Solo Lucci,Wrist,2016
15,2016-01-09,16,Bryson Tiller,Let 'Em Know,2016
16,2016-01-09,17,Chris Brown,Picture Me Rollin',2016
17,2016-01-09,18,Bryson Tiller,Been That Way,2016
18,2016-01-09,19,William Singe,Pony,2016
19,2016-01-09,20,JR Castro Featuring Kid Ink & Migos,Get Home,2016
20,2016-01-09,21,Bryson Tiller,Right My Wrongs,2016
21,2016-01-09,22,The Weeknd,Tell Your Friends,2016
22,2016-01-09,23,Snakehips Featuring Tinashe & Chance The Rapper,All My Friends,2016
23,2016-01-09,24,August Alsina,Song Cry,2016
24,2016-01-09,25,Bryson Tiller,Overtime,2016
0,2016-01-16,1,Alessia Cara,Here,2016
1,2016-01-16,2,The Weeknd,The Hills,2016
2,2016-01-16,3,The Weeknd,In The Night,2016
3,2016-01-16,4,Bryson Tiller,Don't,2016
4,2016-01-16,5,The Weeknd,Can't Feel My Face,2016
5,2016-01-16,6,Tory Lanez,Say It,2016
6,2016-01-16,7,Bryson Tiller,Exchange,2016
7,2016-01-16,8,Chris Brown,Back To Sleep,2016
8,2016-01-16,9,Nelly Featuring Jeremih,The Fix,2016
9,2016-01-16,10,Bryson Tiller,Sorry Not Sorry,2016
10,2016-01-16,11,Jeremih,Oui,2016
11,2016-01-16,12,The Weeknd,Acquainted,2016
12,2016-01-16,13,Tinashe Featuring Chris Brown,Player,2016
13,2016-01-16,14,Bryson Tiller,Let 'Em Know,2016
14,2016-01-16,15,Bryson Tiller,Been That Way,2016
15,2016-01-16,16,Chris Brown,Little More (Royalty),2016
16,2016-01-16,17,Bryson Tiller,Right My Wrongs,2016
17,2016-01-16,18,Chris Brown Featuring Solo Lucci,Wrist,2016
18,2016-01-16,19,The Weeknd,Tell Your Friends,2016
19,2016-01-16,20,Bryson Tiller,Rambo,2016
20,2016-01-16,21,Kirk Franklin,Wanna Be Happy?,2016
21,2016-01-16,22,Bryson Tiller,Overtime,2016
22,2016-01-16,23,JR Castro Featuring Kid Ink & Migos,Get Home,2016
23,2016-01-16,24,Bryson Tiller,For However Long,2016
24,2016-01-16,25,Snakehips Featuring Tinashe & Chance The Rapper,All My Friends,2016
0,2016-01-30,1,Alessia Cara,Here,2016
1,2016-01-30,2,Bryson Tiller,Don't,2016
2,2016-01-30,3,The Weeknd,The Hills,2016
3,2016-01-30,4,The Weeknd,In The Night,2016
4,2016-01-30,5,Tory Lanez,Say It,2016
5,2016-01-30,6,Bryson Tiller,Exchange,2016
6,2016-01-30,7,Chris Brown,Back To Sleep,2016
7,2016-01-30,8,Jeremih,Oui,2016
8,2016-01-30,9,Nelly Featuring Jeremih,The Fix,2016
9,2016-01-30,10,Bryson Tiller,Sorry Not Sorry,2016
10,2016-01-30,11,The Weeknd,Acquainted,2016
11,2016-01-30,12,Bryson Tiller,Let 'Em Know,2016
12,2016-01-30,13,Bryson Tiller,Been That Way,2016
13,2016-01-30,14,Tinashe Featuring Chris Brown,Player,2016
14,2016-01-30,15,Bryson Tiller,Right My Wrongs,2016
15,2016-01-30,16,Snakehips Featuring Tinashe & Chance The Rapper,All My Friends,2016
16,2016-01-30,17,Kirk Franklin,Wanna Be Happy?,2016
17,2016-01-30,18,Chris Brown Featuring Solo Lucci,Wrist,2016
18,2016-01-30,19,Bryson Tiller,Rambo,2016
19,2016-01-30,20,Chris Brown,Little More (Royalty),2016
20,2016-01-30,21,Bryson Tiller,Overtime,2016
21,2016-01-30,22,JR Castro Featuring Kid Ink & Migos,Get Home,2016
22,2016-01-30,23,Bryson Tiller,For However Long,2016
23,2016-01-30,24,The Weeknd,Tell Your Friends,2016
24,2016-01-30,25,August Alsina,Song Cry,2016
0,2016-02-06,1,Alessia Cara,Here,2016
1,2016-02-06,2,The Weeknd,In The Night,2016
2,2016-02-06,3,Bryson Tiller,Don't,2016
3,2016-02-06,4,The Weeknd,The Hills,2016
4,2016-02-06,5,Tory Lanez,Say It,2016
5,2016-02-06,6,Bryson Tiller,Exchange,2016
6,2016-02-06,7,Chris Brown,Back To Sleep,2016
7,2016-02-06,8,Jeremih,Oui,2016
8,2016-02-06,9,Nelly Featuring Jeremih,The Fix,2016
9,2016-02-06,10,Bryson Tiller,Sorry Not Sorry,2016
10,2016-02-06,11,The Weeknd,Acquainted,2016
11,2016-02-06,12,Kirk Franklin,Wanna Be Happy?,2016
12,2016-02-06,13,Bryson Tiller,Let 'Em Know,2016
13,2016-02-06,14,Bryson Tiller,Been That Way,2016
14,2016-02-06,15,Bryson Tiller,Right My Wrongs,2016
15,2016-02-06,16,Snakehips Featuring Tinashe & Chance The Rapper,All My Friends,2016
16,2016-02-06,17,Tinashe Featuring Chris Brown,Player,2016
17,2016-02-06,18,Chris Brown Featuring Solo Lucci,Wrist,2016
18,2016-02-06,19,Bryson Tiller,Rambo,2016
19,2016-02-06,20,Andra Day,Rise Up,2016
20,2016-02-06,21,Chris Brown,Little More (Royalty),2016
21,2016-02-06,22,Bryson Tiller,Overtime,2016
22,2016-02-06,23,August Alsina,Song Cry,2016
23,2016-02-06,24,Bryson Tiller,For However Long,2016
24,2016-02-06,25,The Weeknd,Tell Your Friends,2016
0,2016-03-05,1,Rihanna Featuring Drake,Work,2016
1,2016-03-05,2,The Weeknd,In The Night,2016
2,2016-03-05,3,Bryson Tiller,Don't,2016
3,2016-03-05,4,Alessia Cara,Here,2016
4,2016-03-05,5,The Weeknd,The Hills,2016
5,2016-03-05,6,Tory Lanez,Say It,2016
6,2016-03-05,7,Bryson Tiller,Exchange,2016
7,2016-03-05,8,Jeremih,Oui,2016
8,2016-03-05,9,Chris Brown,Back To Sleep,2016
9,2016-03-05,10,Rihanna,Needed Me,2016
10,2016-03-05,11,The Weeknd,Acquainted,2016
11,2016-03-05,12,Bryson Tiller,Sorry Not Sorry,2016
12,2016-03-05,13,Andra Day,Rise Up,2016
13,2016-03-05,14,Beyonce,Formation,2016
14,2016-03-05,15,Rihanna,Desperado,2016
15,2016-03-05,16,Zendaya Featuring Chris Brown,Something New,2016
16,2016-03-05,17,Rihanna,Kiss It Better,2016
17,2016-03-05,18,Rihanna Featuring SZA,Consideration,2016
18,2016-03-05,19,Rihanna,"Yeah, I Said It",2016
19,2016-03-05,20,Snakehips Featuring Tinashe & Chance The Rapper,All My Friends,2016
20,2016-03-05,21,Rihanna,Same Ol' Mistakes,2016
21,2016-03-05,22,Rihanna,Woo,2016
22,2016-03-05,23,Rihanna,Sex With Me,2016
23,2016-03-05,24,Rihanna,Love On The Brain,2016
24,2016-03-05,25,Kirk Franklin,Wanna Be Happy?,2016
0,2016-02-13,1,Rihanna Featuring Drake,Work,2016
1,2016-02-13,2,Alessia Cara,Here,2016
2,2016-02-13,3,The Weeknd,In The Night,2016
3,2016-02-13,4,Bryson Tiller,Don't,2016
4,2016-02-13,5,The Weeknd,The Hills,2016
5,2016-02-13,6,Tory Lanez,Say It,2016
6,2016-02-13,7,Bryson Tiller,Exchange,2016
7,2016-02-13,8,Chris Brown,Back To Sleep,2016
8,2016-02-13,9,Jeremih,Oui,2016
9,2016-02-13,10,Nelly Featuring Jeremih,The Fix,2016
10,2016-02-13,11,Bryson Tiller,Sorry Not Sorry,2016
11,2016-02-13,12,The Weeknd,Acquainted,2016
12,2016-02-13,13,Snakehips Featuring Tinashe & Chance The Rapper,All My Friends,2016
13,2016-02-13,14,Kirk Franklin,Wanna Be Happy?,2016
14,2016-02-13,15,Bryson Tiller,Let 'Em Know,2016
15,2016-02-13,16,Bryson Tiller,Right My Wrongs,2016
16,2016-02-13,17,Bryson Tiller,Been That Way,2016
17,2016-02-13,18,K. Michelle,Not A Little Bit,2016
18,2016-02-13,19,Bryson Tiller,Rambo,2016
19,2016-02-13,20,Andra Day,Rise Up,2016
20,2016-02-13,21,Donnie Trumpet & The Social Experiment,Sunday Candy,2016
21,2016-02-13,22,Tinashe Featuring Chris Brown,Player,2016
22,2016-02-13,23,Chris Brown Featuring Solo Lucci,Wrist,2016
23,2016-02-13,24,Bryson Tiller,Overtime,2016
24,2016-02-13,25,August Alsina,Song Cry,2016
0,2016-02-20,1,Rihanna Featuring Drake,Work,2016
1,2016-02-20,2,Alessia Cara,Here,2016
2,2016-02-20,3,The Weeknd,In The Night,2016
3,2016-02-20,4,Bryson Tiller,Don't,2016
4,2016-02-20,5,The Weeknd,The Hills,2016
5,2016-02-20,6,Tory Lanez,Say It,2016
6,2016-02-20,7,Bryson Tiller,Exchange,2016
7,2016-02-20,8,Chris Brown,Back To Sleep,2016
8,2016-02-20,9,Jeremih,Oui,2016
9,2016-02-20,10,Bryson Tiller,Sorry Not Sorry,2016
10,2016-02-20,11,Nelly Featuring Jeremih,The Fix,2016
11,2016-02-20,12,Rihanna,Needed Me,2016
12,2016-02-20,13,The Weeknd,Acquainted,2016
13,2016-02-20,14,Tinashe,Watch Me Work,2016
14,2016-02-20,15,Rihanna,Sex With Me,2016
15,2016-02-20,16,Rihanna,Kiss It Better,2016
16,2016-02-20,17,Tory Lanez,LA Confidential,2016
17,2016-02-20,18,Snakehips Featuring Tinashe & Chance The Rapper,All My Friends,2016
18,2016-02-20,19,Rihanna Featuring SZA,Consideration,2016
19,2016-02-20,20,Kirk Franklin,Wanna Be Happy?,2016
20,2016-02-20,21,Bryson Tiller,Let 'Em Know,2016
21,2016-02-20,22,Rihanna,Love On The Brain,2016
22,2016-02-20,23,Bryson Tiller,Right My Wrongs,2016
23,2016-02-20,24,Rihanna,Desperado,2016
24,2016-02-20,25,Bryson Tiller,Been That Way,2016
0,2016-03-12,1,Rihanna Featuring Drake,Work,2016
1,2016-03-12,2,Bryson Tiller,Don't,2016
2,2016-03-12,3,The Weeknd,In The Night,2016
3,2016-03-12,4,The Weeknd,The Hills,2016
4,2016-03-12,5,Alessia Cara,Here,2016
5,2016-03-12,6,Tory Lanez,Say It,2016
6,2016-03-12,7,Jeremih,Oui,2016
7,2016-03-12,8,Chris Brown,Back To Sleep,2016
