,date,rank,artist,song,year
7,2013-03-23,8,Krewella,Alive,2013
8,2013-03-23,9,Afrojack Featuring Chris Brown,As Your Friend,2013
9,2013-03-23,10,Hadouken!,Levitate,2013
10,2013-03-23,11,Avicii vs Nicky Romero,I Could Be The One,2013
11,2013-03-23,12,Zedd Featuring Foxes,Clarity,2013
12,2013-03-23,13,Ne-Yo,Forever Now,2013
13,2013-03-23,14,Cazzette,Beam Me Up (Kill-Mode),2013
14,2013-03-23,15,Ludacris Featuring Usher & David Guetta,Rest Of My Life,2013
15,2013-03-23,16,David Guetta Featuring Sia,She Wolf (Falling To Pieces),2013
16,2013-03-23,17,Chris Cox + DJ Frankie Featuring Crystal Waters,Oh Mama Hey,2013
17,2013-03-23,18,Zedd Featuring Matthew Koma,Spectrum,2013
18,2013-03-23,19,Swedish House Mafia,Greyhound,2013
19,2013-03-23,20,Rihanna Featuring David Guetta,Right Now,2013
20,2013-03-23,21,Blake Lewis,Your Touch,2013
21,2013-03-23,22,Calvin Harris Featuring Ellie Goulding,I Need Your Love,2013
22,2013-03-23,23,Hardwell Featuring Mitch Crown,Call Me A Spaceman,2013
23,2013-03-23,24,Arianna Featuring Pitbull,Sexy People (The Fiat Song),2013
24,2013-03-23,25,Ono Featuring Dave Aude,Hold Me,2013
25,2013-03-23,26,DJ Fresh Featuring Sian Evans,Louder,2013
26,2013-03-23,27,Bingo Players Featuring Far East Movement,Get Up (Rattle),2013
27,2013-03-23,28,Ralphi Rosario Featuring Frankie,Forever,2013
28,2013-03-23,29,Miasha,Everybody's Beautiful,2013
29,2013-03-23,30,Zomboy Featuring Lady Chann,Here To Stay,2013
30,2013-03-23,31,Calvin Harris Featuring Tinie Tempah,Drinking From The Bottle,2013
31,2013-03-23,32,C2C,Down The Road,2013
32,2013-03-23,33,Princess X,Gimme All (Ring My Bell),2013
33,2013-03-23,34,Hardwell Featuring Amba Shepherd,Apollo,2013
34,2013-03-23,35,David Guetta Featuring Taped Rai,Just One Last Time,2013
35,2013-03-23,36,"Tiesto, Quintino, & Alvaro",United (Ultra Music Festival Anthem),2013
36,2013-03-23,37,DJ Pauly D Featuring Jay Sean,Back To Love,2013
37,2013-03-23,38,Alesso Featuring Matthew Koma,Years,2013
38,2013-03-23,39,Lindsey Stirling,Crystallize,2013
39,2013-03-23,40,RedFoo,Bring Out The Bottles,2013
40,2013-03-23,41,The Postal Service,A Tattered Line Of String,2013
41,2013-03-23,42,Major Lazer & Flux Pavillion,Jah No Partial,2013
42,2013-03-23,43,Otto Knows,Million Voices,2013
43,2013-03-23,44,Showtek & Justin Prime Featuring Matthew Koma,Cannonball (Earthquake),2013
44,2013-03-23,45,Milan & Phoenix,Istanbul (Not Constantinople),2013
45,2013-03-23,46,Knife Party,Internet Friends,2013
46,2013-03-23,47,Carmen Electra Featuring Bill Hamel,I Like It Loud,2013
47,2013-03-23,48,Krewella,One Minute,2013
48,2013-03-23,49,Alexis Jordan,Acid Rain,2013
49,2013-03-23,50,Sam And The Womp!,Bom Bom,2013
0,2013-04-13,1,Baauer,Harlem Shake,2013
1,2013-04-13,2,Pitbull Featuring Christina Aguilera,Feel This Moment,2013
2,2013-04-13,3,will.i.am & Britney Spears,Scream & Shout,2013
3,2013-04-13,4,Calvin Harris Featuring Florence Welch,Sweet Nothing,2013
4,2013-04-13,5,Icona Pop Featuring Charli XCX,I Love It,2013
5,2013-04-13,6,Swedish House Mafia Featuring John Martin,Don't You Worry Child,2013
6,2013-04-13,7,PSY,Gangnam Style,2013
7,2013-04-13,8,Krewella,Alive,2013
8,2013-04-13,9,will.i.am Featuring Justin Bieber,#thatPOWER,2013
9,2013-04-13,10,Hadouken!,Levitate,2013
10,2013-04-13,11,Zedd Featuring Foxes,Clarity,2013
11,2013-04-13,12,Avicii vs Nicky Romero,I Could Be The One,2013
12,2013-04-13,13,Afrojack Featuring Chris Brown,As Your Friend,2013
13,2013-04-13,14,Cazzette,Beam Me Up (Kill-Mode),2013
14,2013-04-13,15,Ne-Yo,Forever Now,2013
15,2013-04-13,16,Calvin Harris Featuring Ellie Goulding,I Need Your Love,2013
16,2013-04-13,17,Zedd Featuring Matthew Koma,Spectrum,2013
17,2013-04-13,18,TNGHT,Higher Ground,2013
18,2013-04-13,19,David Guetta Featuring Sia,She Wolf (Falling To Pieces),2013
19,2013-04-13,20,Bingo Players Featuring Far East Movement,Get Up (Rattle),2013
20,2013-04-13,21,Hardwell Featuring Mitch Crown,Call Me A Spaceman,2013
21,2013-04-13,22,Ludacris Featuring Usher & David Guetta,Rest Of My Life,2013
22,2013-04-13,23,Ono Featuring Dave Aude,Hold Me,2013
23,2013-04-13,24,Rihanna Featuring David Guetta,Right Now,2013
24,2013-04-13,25,Nikki Williams,Glowing,2013
25,2013-04-13,26,Arianna Featuring Pitbull,Sexy People (The Fiat Song),2013
26,2013-04-13,27,DJ Pauly D Featuring Jay Sean,Back To Love,2013
27,2013-04-13,28,Ralphi Rosario Featuring Frankie,Forever,2013
28,2013-04-13,29,Alexis Jordan,Acid Rain,2013
29,2013-04-13,30,DJ Fresh Featuring Sian Evans,Louder,2013
30,2013-04-13,31,Hardwell Featuring Amba Shepherd,Apollo,2013
31,2013-04-13,32,Princess X,Gimme All (Ring My Bell),2013
32,2013-04-13,33,Chris Cox + DJ Frankie Featuring Crystal Waters,Oh Mama Hey,2013
33,2013-04-13,34,Calvin Harris Featuring Tinie Tempah,Drinking From The Bottle,2013
34,2013-04-13,35,C2C,Down The Road,2013
35,2013-04-13,36,Melissa Adams,I Love It,2013
36,2013-04-13,37,Avicii,X You,2013
37,2013-04-13,38,Krewella,One Minute,2013
38,2013-04-13,39,Tiesto,Chasing Summers,2013
39,2013-04-13,40,David Guetta Featuring Taped Rai,Just One Last Time,2013
40,2013-04-13,41,Hit Mix,I Love It,2013
41,2013-04-13,42,Alesso Featuring Matthew Koma,Years,2013
42,2013-04-13,43,Lindsey Stirling,Crystallize,2013
43,2013-04-13,44,David Guetta Featuring Ne-Yo & Akon,Play Hard,2013
44,2013-04-13,45,RedFoo,Bring Out The Bottles,2013
45,2013-04-13,46,Team Pitbull Featuring David Rush & Pitbull,All Night,2013
46,2013-04-13,47,Knife Party,Internet Friends,2013
47,2013-04-13,48,Madeon,Finale,2013
48,2013-04-13,49,Otto Knows,Million Voices,2013
49,2013-04-13,50,Katrina,Ready To Love,2013
0,2013-04-06,1,Baauer,Harlem Shake,2013
1,2013-04-06,2,Pitbull Featuring Christina Aguilera,Feel This Moment,2013
2,2013-04-06,3,will.i.am & Britney Spears,Scream & Shout,2013
3,2013-04-06,4,Calvin Harris Featuring Florence Welch,Sweet Nothing,2013
4,2013-04-06,5,Swedish House Mafia Featuring John Martin,Don't You Worry Child,2013
5,2013-04-06,6,Icona Pop Featuring Charli XCX,I Love It,2013
6,2013-04-06,7,PSY,Gangnam Style,2013
7,2013-04-06,8,will.i.am Featuring Justin Bieber,#thatPOWER,2013
8,2013-04-06,9,Krewella,Alive,2013
9,2013-04-06,10,Zedd Featuring Foxes,Clarity,2013
10,2013-04-06,11,Avicii vs Nicky Romero,I Could Be The One,2013
11,2013-04-06,12,Afrojack Featuring Chris Brown,As Your Friend,2013
12,2013-04-06,13,Hadouken!,Levitate,2013
13,2013-04-06,14,Ne-Yo,Forever Now,2013
14,2013-04-06,15,Cazzette,Beam Me Up (Kill-Mode),2013
15,2013-04-06,16,Zedd Featuring Matthew Koma,Spectrum,2013
16,2013-04-06,17,Calvin Harris Featuring Ellie Goulding,I Need Your Love,2013
17,2013-04-06,18,David Guetta Featuring Sia,She Wolf (Falling To Pieces),2013
18,2013-04-06,19,Hardwell Featuring Mitch Crown,Call Me A Spaceman,2013
19,2013-04-06,20,Ludacris Featuring Usher & David Guetta,Rest Of My Life,2013
20,2013-04-06,21,Bingo Players Featuring Far East Movement,Get Up (Rattle),2013
21,2013-04-06,22,Ono Featuring Dave Aude,Hold Me,2013
22,2013-04-06,23,Swedish House Mafia,Greyhound,2013
23,2013-04-06,24,Rihanna Featuring David Guetta,Right Now,2013
24,2013-04-06,25,Arianna Featuring Pitbull,Sexy People (The Fiat Song),2013
25,2013-04-06,26,TNGHT,Higher Ground,2013
26,2013-04-06,27,Ralphi Rosario Featuring Frankie,Forever,2013
27,2013-04-06,28,DJ Fresh Featuring Sian Evans,Louder,2013
28,2013-04-06,29,DJ Pauly D Featuring Jay Sean,Back To Love,2013
29,2013-04-06,30,Chris Cox + DJ Frankie Featuring Crystal Waters,Oh Mama Hey,2013
30,2013-04-06,31,Alexis Jordan,Acid Rain,2013
31,2013-04-06,32,Hardwell Featuring Amba Shepherd,Apollo,2013
32,2013-04-06,33,Princess X,Gimme All (Ring My Bell),2013
33,2013-04-06,34,Nikki Williams,Glowing,2013
34,2013-04-06,35,Calvin Harris Featuring Tinie Tempah,Drinking From The Bottle,2013
35,2013-04-06,36,C2C,Down The Road,2013
36,2013-04-06,37,Team Pitbull Featuring David Rush & Pitbull,All Night,2013
37,2013-04-06,38,David Guetta Featuring Taped Rai,Just One Last Time,2013
38,2013-04-06,39,Lindsey Stirling,Crystallize,2013
39,2013-04-06,40,Avicii,X You,2013
40,2013-04-06,41,Knife Party,Internet Friends,2013
41,2013-04-06,42,Miasha,Everybody's Beautiful,2013
42,2013-04-06,43,Alesso Featuring Matthew Koma,Years,2013
43,2013-04-06,44,RedFoo,Bring Out The Bottles,2013
44,2013-04-06,45,Krewella,One Minute,2013
45,2013-04-06,46,Knife Party,Rage Valley,2013
46,2013-04-06,47,Otto Knows,Million Voices,2013
47,2013-04-06,48,Carmen Electra Featuring Bill Hamel,I Like It Loud,2013
48,2013-04-06,49,Madeon,Finale,2013
49,2013-04-06,50,Cedric Gervais,Molly,2013
0,2013-03-30,1,Baauer,Harlem Shake,2013
1,2013-03-30,2,will.i.am & Britney Spears,Scream & Shout,2013
2,2013-03-30,3,Pitbull Featuring Christina Aguilera,Feel This Moment,2013
3,2013-03-30,4,Swedish House Mafia Featuring John Martin,Don't You Worry Child,2013
4,2013-03-30,5,Calvin Harris Featuring Florence Welch,Sweet Nothing,2013
5,2013-03-30,6,PSY,Gangnam Style,2013
6,2013-03-30,7,Icona Pop Featuring Charli XCX,I Love It,2013
7,2013-03-30,8,Krewella,Alive,2013
8,2013-03-30,9,Hadouken!,Levitate,2013
9,2013-03-30,10,Afrojack Featuring Chris Brown,As Your Friend,2013
10,2013-03-30,11,Avicii vs Nicky Romero,I Could Be The One,2013
11,2013-03-30,12,Zedd Featuring Foxes,Clarity,2013
12,2013-03-30,13,Ne-Yo,Forever Now,2013
13,2013-03-30,14,Cazzette,Beam Me Up (Kill-Mode),2013
14,2013-03-30,15,Bingo Players Featuring Far East Movement,Get Up (Rattle),2013
15,2013-03-30,16,Zedd Featuring Matthew Koma,Spectrum,2013
16,2013-03-30,17,Team Pitbull Featuring David Rush & Pitbull,All Night,2013
17,2013-03-30,18,Ludacris Featuring Usher & David Guetta,Rest Of My Life,2013
18,2013-03-30,19,David Guetta Featuring Sia,She Wolf (Falling To Pieces),2013
19,2013-03-30,20,Calvin Harris Featuring Ellie Goulding,I Need Your Love,2013
20,2013-03-30,21,Swedish House Mafia,Greyhound,2013
21,2013-03-30,22,Hardwell Featuring Mitch Crown,Call Me A Spaceman,2013
22,2013-03-30,23,Ono Featuring Dave Aude,Hold Me,2013
23,2013-03-30,24,Rihanna Featuring David Guetta,Right Now,2013
24,2013-03-30,25,Arianna Featuring Pitbull,Sexy People (The Fiat Song),2013
25,2013-03-30,26,Chris Cox + DJ Frankie Featuring Crystal Waters,Oh Mama Hey,2013
26,2013-03-30,27,DJ Fresh Featuring Sian Evans,Louder,2013
27,2013-03-30,28,Ralphi Rosario Featuring Frankie,Forever,2013
28,2013-03-30,29,C2C,Down The Road,2013
29,2013-03-30,30,Calvin Harris Featuring Tinie Tempah,Drinking From The Bottle,2013
30,2013-03-30,31,Afrojack,Air Guitar (Ultra Music Festival Anthem),2013
31,2013-03-30,32,Princess X,Gimme All (Ring My Bell),2013
32,2013-03-30,33,Miasha,Everybody's Beautiful,2013
33,2013-03-30,34,Lindsey Stirling,Crystallize,2013
34,2013-03-30,35,Hardwell Featuring Amba Shepherd,Apollo,2013
35,2013-03-30,36,Alexis Jordan,Acid Rain,2013
36,2013-03-30,37,David Guetta Featuring Taped Rai,Just One Last Time,2013
37,2013-03-30,38,Alesso Featuring Matthew Koma,Years,2013
38,2013-03-30,39,RedFoo,Bring Out The Bottles,2013
39,2013-03-30,40,Blake Lewis,Your Touch,2013
40,2013-03-30,41,Knife Party,Internet Friends,2013
41,2013-03-30,42,DJ Pauly D Featuring Jay Sean,Back To Love,2013
42,2013-03-30,43,Knife Party,Rage Valley,2013
43,2013-03-30,44,Krewella,One Minute,2013
44,2013-03-30,45,Otto Knows,Million Voices,2013
45,2013-03-30,46,Cedric Gervais,Molly,2013
46,2013-03-30,47,Carmen Electra Featuring Bill Hamel,I Like It Loud,2013
47,2013-03-30,48,Bingo Players,Out Of My Mind,2013
48,2013-03-30,49,Knife Party,Centipede,2013
49,2013-03-30,50,Robert DeLong,Global Concepts,2013
0,2013-04-27,1,Pitbull Featuring Christina Aguilera,Feel This Moment,2013
1,2013-04-27,2,PSY,Gentleman,2013
2,2013-04-27,3,Baauer,Harlem Shake,2013
3,2013-04-27,4,Icona Pop Featuring Charli XCX,I Love It,2013
4,2013-04-27,5,will.i.am & Britney Spears,Scream & Shout,2013
5,2013-04-27,6,Calvin Harris Featuring Florence Welch,Sweet Nothing,2013
6,2013-04-27,7,Swedish House Mafia Featuring John Martin,Don't You Worry Child,2013
7,2013-04-27,8,Krewella,Alive,2013
8,2013-04-27,9,will.i.am Featuring Justin Bieber,#thatPOWER,2013
9,2013-04-27,10,Zedd Featuring Foxes,Clarity,2013
10,2013-04-27,11,Hadouken!,Levitate,2013
11,2013-04-27,12,Avicii vs Nicky Romero,I Could Be The One,2013
12,2013-04-27,13,Afrojack Featuring Chris Brown,As Your Friend,2013
13,2013-04-27,14,Calvin Harris Featuring Ellie Goulding,I Need Your Love,2013
14,2013-04-27,15,Nikki Williams,Glowing,2013
15,2013-04-27,16,Zedd Featuring Matthew Koma,Spectrum,2013
16,2013-04-27,17,Bingo Players Featuring Far East Movement,Get Up (Rattle),2013
17,2013-04-27,18,Cazzette,Beam Me Up (Kill-Mode),2013
18,2013-04-27,19,Ono Featuring Dave Aude,Hold Me,2013
19,2013-04-27,20,David Guetta Featuring Sia,She Wolf (Falling To Pieces),2013
20,2013-04-27,21,Hardwell Featuring Mitch Crown,Call Me A Spaceman,2013
21,2013-04-27,22,Alexis Jordan,Acid Rain,2013
22,2013-04-27,23,Ne-Yo,Forever Now,2013
23,2013-04-27,24,Armin van Buuren Featuring Trevor Guthrie,This Is What It Feels Like,2013
24,2013-04-27,25,C2C,Down The Road,2013
25,2013-04-27,26,Rihanna Featuring David Guetta,Right Now,2013
26,2013-04-27,27,David Guetta Featuring Ne-Yo & Akon,Play Hard,2013
27,2013-04-27,28,Hardwell Featuring Amba Shepherd,Apollo,2013
28,2013-04-27,29,Kito & Reija Lee,Sweet Talk,2013
29,2013-04-27,30,Melissa Adams,I Love It,2013
30,2013-04-27,31,DJ Fresh Featuring Sian Evans,Louder,2013
31,2013-04-27,32,Calvin Harris Featuring Tinie Tempah,Drinking From The Bottle,2013
32,2013-04-27,33,TNGHT,Higher Ground,2013
33,2013-04-27,34,Krewella,One Minute,2013
34,2013-04-27,35,Arianna Featuring Pitbull,Sexy People (The Fiat Song),2013
35,2013-04-27,36,Katrina,Ready To Love,2013
36,2013-04-27,37,Guinevere,Fly Away,2013
37,2013-04-27,38,DJ Pauly D Featuring Jay Sean,Back To Love,2013
38,2013-04-27,39,Ralphi Rosario Featuring Frankie,Forever,2013
39,2013-04-27,40,Tiesto,Chasing Summers,2013
40,2013-04-27,41,Sophi,This Is Our Love,2013
41,2013-04-27,42,Lindsey Stirling,Crystallize,2013
42,2013-04-27,43,David Guetta Featuring Taped Rai,Just One Last Time,2013
43,2013-04-27,44,Hit Mix,I Love It,2013
44,2013-04-27,45,Alesso Featuring Matthew Koma,Years,2013
45,2013-04-27,46,Stacey Jackson,Pointing Fingers,2013
46,2013-04-27,47,Team Pitbull Featuring David Rush & Pitbull,All Night,2013
47,2013-04-27,48,Otto Knows,Million Voices,2013
48,2013-04-27,49,Brass Knuckles,Bad Habits,2013
49,2013-04-27,50,Knife Party,Internet Friends,2013
0,2013-04-20,1,Baauer,Harlem Shake,2013
1,2013-04-20,2,Pitbull Featuring Christina Aguilera,Feel This Moment,2013
2,2013-04-20,3,Icona Pop Featuring Charli XCX,I Love It,2013
3,2013-04-20,4,will.i.am & Britney Spears,Scream & Shout,2013
4,2013-04-20,5,Calvin Harris Featuring Florence Welch,Sweet Nothing,2013
5,2013-04-20,6,Swedish House Mafia Featuring John Martin,Don't You Worry Child,2013
6,2013-04-20,7,Krewella,Alive,2013
7,2013-04-20,8,PSY,Gangnam Style,2013
8,2013-04-20,9,will.i.am Featuring Justin Bieber,#thatPOWER,2013
9,2013-04-20,10,Hadouken!,Levitate,2013
10,2013-04-20,11,Zedd Featuring Foxes,Clarity,2013
11,2013-04-20,12,Afrojack Featuring Chris Brown,As Your Friend,2013
12,2013-04-20,13,Avicii vs Nicky Romero,I Could Be The One,2013
13,2013-04-20,14,Calvin Harris Featuring Ellie Goulding,I Need Your Love,2013
14,2013-04-20,15,Kito & Reija Lee,Sweet Talk,2013
15,2013-04-20,16,Ne-Yo,Forever Now,2013
16,2013-04-20,17,Cazzette,Beam Me Up (Kill-Mode),2013
17,2013-04-20,18,Zedd Featuring Matthew Koma,Spectrum,2013
18,2013-04-20,19,Bingo Players Featuring Far East Movement,Get Up (Rattle),2013
19,2013-04-20,20,Nikki Williams,Glowing,2013
20,2013-04-20,21,Ono Featuring Dave Aude,Hold Me,2013
21,2013-04-20,22,David Guetta Featuring Sia,She Wolf (Falling To Pieces),2013
22,2013-04-20,23,Hardwell Featuring Mitch Crown,Call Me A Spaceman,2013
23,2013-04-20,24,Alexis Jordan,Acid Rain,2013
24,2013-04-20,25,TNGHT,Higher Ground,2013
25,2013-04-20,26,Ludacris Featuring Usher & David Guetta,Rest Of My Life,2013
26,2013-04-20,27,Rihanna Featuring David Guetta,Right Now,2013
27,2013-04-20,28,Calvin Harris Featuring Tinie Tempah,Drinking From The Bottle,2013
28,2013-04-20,29,C2C,Down The Road,2013
29,2013-04-20,30,Arianna Featuring Pitbull,Sexy People (The Fiat Song),2013
30,2013-04-20,31,Hardwell Featuring Amba Shepherd,Apollo,2013
31,2013-04-20,32,Melissa Adams,I Love It,2013
32,2013-04-20,33,DJ Fresh Featuring Sian Evans,Louder,2013
33,2013-04-20,34,DJ Pauly D Featuring Jay Sean,Back To Love,2013
34,2013-04-20,35,David Guetta Featuring Ne-Yo & Akon,Play Hard,2013
35,2013-04-20,36,Tiesto,Chasing Summers,2013
36,2013-04-20,37,Ralphi Rosario Featuring Frankie,Forever,2013
37,2013-04-20,38,Fedde Le Grand & Nicky Romero Featuring Matthew Koma,Sparks,2013
38,2013-04-20,39,Krewella,One Minute,2013
39,2013-04-20,40,Katrina,Ready To Love,2013
40,2013-04-20,41,Hit Mix,I Love It,2013
41,2013-04-20,42,Avicii,X You,2013
42,2013-04-20,43,Sander van Doorn & Julian Jordan,Kangaroo,2013
43,2013-04-20,44,Alesso Featuring Matthew Koma,Years,2013
44,2013-04-20,45,David Guetta Featuring Taped Rai,Just One Last Time,2013
45,2013-04-20,46,Guinevere,Fly Away,2013
46,2013-04-20,47,Lindsey Stirling,Crystallize,2013
47,2013-04-20,48,The Outfit,Bulletproof vs. Release Me,2013
48,2013-04-20,49,Team Pitbull Featuring David Rush & Pitbull,All Night,2013
49,2013-04-20,50,Princess X,Gimme All (Ring My Bell),2013
0,2013-05-11,1,Pitbull Featuring Christina Aguilera,Feel This Moment,2013
1,2013-05-11,2,Icona Pop Featuring Charli XCX,I Love It,2013
2,2013-05-11,3,Daft Punk Featuring Pharrell Williams,Get Lucky,2013
3,2013-05-11,4,will.i.am Featuring Justin Bieber,#thatPOWER,2013
4,2013-05-11,5,Baauer,Harlem Shake,2013
5,2013-05-11,6,PSY,Gentleman,2013
6,2013-05-11,7,will.i.am & Britney Spears,Scream & Shout,2013
7,2013-05-11,8,Krewella,Alive,2013
8,2013-05-11,9,Calvin Harris Featuring Florence Welch,Sweet Nothing,2013
9,2013-05-11,10,Swedish House Mafia Featuring John Martin,Don't You Worry Child,2013
10,2013-05-11,11,Zedd Featuring Foxes,Clarity,2013
11,2013-05-11,12,Calvin Harris Featuring Ellie Goulding,I Need Your Love,2013
12,2013-05-11,13,Hadouken!,Levitate,2013
13,2013-05-11,14,Avicii vs Nicky Romero,I Could Be The One,2013
14,2013-05-11,15,David Guetta Featuring Ne-Yo & Akon,Play Hard,2013
15,2013-05-11,16,Nikki Williams,Glowing,2013
16,2013-05-11,17,Afrojack Featuring Chris Brown,As Your Friend,2013
17,2013-05-11,18,will.i.am Featuring Miley Cyrus,Fall Down,2013
18,2013-05-11,19,Bingo Players Featuring Far East Movement,Get Up (Rattle),2013
19,2013-05-11,20,Zedd Featuring Matthew Koma,Spectrum,2013
20,2013-05-11,21,Alexis Jordan,Acid Rain,2013
21,2013-05-11,22,Arianna Featuring Pitbull,Sexy People (The Fiat Song),2013
22,2013-05-11,23,David Guetta Featuring Sia,She Wolf (Falling To Pieces),2013
23,2013-05-11,24,Hardwell Featuring Mitch Crown,Call Me A Spaceman,2013
24,2013-05-11,25,NERVO,Hold On,2013
25,2013-05-11,26,Cazzette,Beam Me Up (Kill-Mode),2013
26,2013-05-11,27,Rihanna Featuring David Guetta,Right Now,2013
27,2013-05-11,28,C2C,Down The Road,2013
28,2013-05-11,29,Armin van Buuren Featuring Trevor Guthrie,This Is What It Feels Like,2013
29,2013-05-11,30,Hardwell Featuring Amba Shepherd,Apollo,2013
30,2013-05-11,31,Guinevere,Fly Away,2013
31,2013-05-11,32,Sophi,This Is Our Love,2013
32,2013-05-11,33,Katrina,Ready To Love,2013
33,2013-05-11,34,Ne-Yo,Forever Now,2013
34,2013-05-11,35,Krewella,One Minute,2013
35,2013-05-11,36,Ono Featuring Dave Aude,Hold Me,2013
36,2013-05-11,37,DJ Fresh Featuring Sian Evans,Louder,2013
37,2013-05-11,38,will.i.am Featuring Chris Brown,Let's Go,2013
38,2013-05-11,39,Calvin Harris Featuring Tinie Tempah,Drinking From The Bottle,2013
39,2013-05-11,40,Stafford Brothers Featuring Lil Wayne & Christina Milian,Hello,2013
40,2013-05-11,41,Lindsey Stirling,Crystallize,2013
41,2013-05-11,42,Krewella,Come & Get It,2013
42,2013-05-11,43,Fedde Le Grand & Nicky Romero Featuring Matthew Koma,Sparks,2013
43,2013-05-11,44,"Major Lazer Featuring Busy Signal, The Flexican & FS Green",Watch Out For This (Bumaye),2013
44,2013-05-11,45,Kito & Reija Lee,Sweet Talk,2013
45,2013-05-11,46,RedFoo,Bring Out The Bottles,2013
46,2013-05-11,47,Knife Party,Internet Friends,2013
47,2013-05-11,48,Otto Knows,Million Voices,2013
48,2013-05-11,49,Namy & Barbara Tucker,I Can't Wait,2013
49,2013-05-11,50,Alesso Featuring Matthew Koma,Years,2013
0,2013-05-04,1,PSY,Gentleman,2013
1,2013-05-04,2,Pitbull Featuring Christina Aguilera,Feel This Moment,2013
2,2013-05-04,3,Icona Pop Featuring Charli XCX,I Love It,2013
3,2013-05-04,4,Baauer,Harlem Shake,2013
4,2013-05-04,5,Daft Punk Featuring Pharrell Williams,Get Lucky,2013
5,2013-05-04,6,Calvin Harris Featuring Florence Welch,Sweet Nothing,2013
6,2013-05-04,7,will.i.am & Britney Spears,Scream & Shout,2013
7,2013-05-04,8,Swedish House Mafia Featuring John Martin,Don't You Worry Child,2013
8,2013-05-04,9,will.i.am Featuring Justin Bieber,#thatPOWER,2013
9,2013-05-04,10,Krewella,Alive,2013
10,2013-05-04,11,will.i.am Featuring Miley Cyrus,Fall Down,2013
11,2013-05-04,12,Calvin Harris Featuring Ellie Goulding,I Need Your Love,2013
