,year,artist,song,points
527,1991,Rudy La Scala,Porque Sera,3738
528,1991,Sergio Dalma,Bailar Pegados,3754
529,1991,Yuri,Quien Eres Tu,3757
530,1991,Vicente Fernandez,Que Sepan todos,3759
531,1991,Mijares,No Hace Falta,3779
532,1991,Ricardo Montaner,Sera,3791
533,1991,Alvaro Torres,Mi Verdadero Amor,3834
534,1991,Lucero,Electricidad,3834
535,1991,Lourdes Robles,Que Lastima,3852
536,1991,Gloria Estefan,Desde La Oscuridad,3872
537,1991,Jose Feliciano,No Puedo Estar Sin Ti,3906
538,1991,Lissette,Mal Sueno,3917
539,1991,Marisela,A Partir De Hoy,3961
540,1991,Los Caminantes,Dos Cartas Y Una Flor,3962
541,1991,Bronco: El Gigante De America,Si Te Vuelves A Enamorar,3963
542,1991,Yuri,Todo Mi Corazon,3967
543,1991,Roberto Carlos,Tengo Que Olvidar,3970
544,1991,Gloria Trevi,Pelo Suelto,3978
545,1991,Alejandra Guzman,Hacer El Amor Con Otro,3990
546,1991,Dyango Y Mijares,Para Que No Me Olvides,3991
547,1991,Lisa Lopez,Dime Quien Es,4001
548,1991,Rocio Durcal,A Que Me Quedo Contigo,4018
549,1991,Braulio,Navegar En Ti,4027
550,1991,Luis Enrique,Date Un Chance,4042
551,1991,Myriam Hernandez,Herida,4047
552,1991,Juan Gabriel,Hasta Que Te Conoci Popurri,4070
553,1991,Marisela,Ya Te Olvide,4085
554,1991,Jose Luis Rodriguez,La Fiesta,4093
555,1991,Xuxa,Chindolele,4122
556,1991,Angeles Ochoa,Como Que No,4157
557,1991,Victor Victor,Ando Buscando Un Amor,4196
558,1991,Gipsy Kings,Baila Me,4201
559,1991,Camilo Sesto,"Amor Mio, Que Me Has Hecho?",4208
560,1991,Franco de Vita,Ya Lo He Vivido,4208
561,1991,Ednita Nazario,Eres Libre,4220
562,1991,Gloria Trevi,Tu Angel De La Guarda,4220
563,1991,Ednita Nazario,Despues De Tanto,4223
564,1991,Wilkins,Sereno,4225
565,1991,Sergio Dalma,Como Me Gusta,4249
566,1991,Juan Luis Guerra 440,Bachata Rosa,4254
567,1991,Oscar D'Leon,Detalles,4273
568,1991,Tierra Tejana Band,Las Hijas De Don Simon,4283
569,1991,Azucar Moreno,Mambo,4291
570,1991,La Sombra,El Sancho,4293
571,1991,Rudy La Scala,Cuando Yo Amo,4308
572,1991,Simone,Procuro Olvidarte,4314
573,1991,Angel Javier,Quiero Amarte Al Aire Libre,4328
574,1991,Eddie Santiago,Me Faltas Tu,4335
575,1991,Marisela,Y Se Que Vas A Llorar,4339
576,1991,Lisa Lopez,Pecado De Amor,4350
577,1991,Chayanne,Daria Cualquier Cosa,4357
578,1991,Roberto Carlos,Mujer,4372
579,1991,Lucero,Ya No,4375
580,1991,La Mafia,Como Me Duele Amor,4386
581,1991,Daniela Romo,Nadie Entiende,4397
582,1991,Azucar Moreno,Tu Quieres Mas,4416
583,1991,Juan Luis Guerra 440,Burbujas De Amor,4430
584,1991,Beatriz Adriana,No Volvere Jamas Contigo,4431
585,1991,Roberto Carlos,Pajaro Herido,4432
586,1991,Los Tigres del Norte,Hoy No Es Mi Dia,4438
587,1991,Lucia Mendez,Amor De Nadie,4444
588,1991,Rudy La Scala,Vamos A Enamorarnos,4445
589,1991,Bronco: El Gigante De America,Dejame Amarte Otra Vez,4445
590,1991,Bronco: El Gigante De America,Corazon Duro,4449
591,1991,Los Freddy's,Pero Acuerdate De Mi,4451
592,1991,Los Bukis,Dos,4467
593,1991,Magneto,Vuela Vuela,4480
594,1991,Jose Jose,Un Hotel En Vez De Corazon,4483
595,1991,Daniela Romo,Y Cae La Gota De Agua,4491
596,1991,Los Yonic's,Por Que Volvi Contigo,4502
597,1991,Yolandita Monge,Cantare,4505
598,1991,Los Temerarios,Te Quiero,4506
599,1991,Tito Nieves,De Mi Enamorate,4522
600,1992,Cristian,No Podras,3232
601,1992,Los Bukis,Mi Mayor Necesidad,3292
602,1992,Los Temerarios,Mi Vida Eres Tu,3301
603,1992,Luis Miguel,No Se Tu,3391
604,1992,Jon Secada,Otro Dia Mas Sin Verte,3415
605,1992,Ana Gabriel,Evidencias,3446
606,1992,Alvaro Torres,Nada Se Compara Contigo,3513
607,1992,Jon Secada,Angel,3559
608,1992,Chayanne,El Centro De Mi Corazon,3570
609,1992,Jose Luis Rodriguez Y Julio Iglesias,Torero,3579
610,1992,La Mafia,Estas Tocando Fuego,3607
611,1992,Pandora,Desde El Dia Que Te Fuiste,3621
612,1992,Luis Miguel,Mucho Corazon,3629
613,1992,Roberto Carlos Y Rocio Durcal,"Si Piensas,Si Quieres",3670
614,1992,Selena,Como La Flor,3681
615,1992,Selena Y Alvaro Torres,Buenos Amigos,3688
616,1992,Los Yonic's,Pero Te Vas A Arrepentir,3690
617,1992,Pandora,No Lastimes Mas,3722
618,1992,Magneto,Para Siempre,3791
619,1992,Myriam Hernandez,Un Hombre Secreto,3828
620,1992,Luis Miguel,Inolvidable,3847
621,1992,Jose Luis Rodriguez,Esa Chica Me Vacila,3882
622,1992,Mazz,No Es Amor,3893
623,1992,Angelica Maria Y Vicente Fernandez,Yo Quiero,3900
624,1992,Mijares,Persona A Persona,3904
625,1992,Julian,Si Ella Supiera,3937
626,1992,Los Bukis,Quiereme,3942
627,1992,Alvaro Torres,He Vivido Esperando Por Ti,3968
628,1992,Ricky Martin,Fuego Contra Fuego,3977
629,1992,Magneto,Vuela Vuela,3992
630,1992,Wilfrido Vargas,Amor Casual,4003
631,1992,Los Bukis,El Celoso,4011
632,1992,Los Temerarios,A Quien Quieres Enganar,4022
633,1992,Rocio Durcal/Juan Gabriel,Fue Un Placer Conocerte,4023
634,1992,La Banda Show,Ella Me Vacila,4030
635,1992,Daniela Romo,Duele,4037
636,1992,Julio Iglesias,Milonga Sentimental,4041
637,1992,Daniela Romo,Tampoco Fuiste Tu,4049
638,1992,Angela Carrasco,Suspiros,4051
639,1992,Ricky Martin,El Amor De Mi Vida,4057
640,1992,Ricardo Montaner,En El Ultimo Lugar Del Mundo,4065
641,1992,Pablo Ruiz,El Rincon Prohibido,4070
642,1992,Mijares,Maria Bonita,4073
643,1992,Juan Luis Guerra 440,Senales De Humo,4074
644,1992,Luis Enrique,Lo Que Es Vivir,4099
645,1992,Luis Miguel,Como,4111
646,1992,Bronco: El Gigante De America,Libros Tontos,4144
647,1992,Bronco: El Gigante De America,Dejame Amarte Otra Vez,4162
648,1992,Industria del Amor,Enamorado De Tus Ojos,4172
649,1992,Liberacion,Como Me Duele,4182
650,1992,La Mafia,Nuestra Cancion,4183
651,1992,Eddie Santiago,Hasta Aqui Te Fui Fiel,4186
652,1992,Mijares,Piel Canela,4194
653,1992,Camilo Sesto,Que Mala Vida,4199
654,1992,Vicente Fernandez,Que De Raro Tiene,4212
655,1992,Angela Carrasco,Tu Amor Es Una Rueda,4215
656,1992,Frankie Ruiz,Mi Libertad,4229
657,1992,Myriam Hernandez,Si No Fueras Tu,4234
658,1992,Ana Gabriel,Sin Problemas,4238
659,1992,Pandora,Matandome Suavemente,4240
660,1992,Camilo Sesto,"Amor Mio, Que Me Has Hecho?",4242
661,1992,Daniela Romo,Para Que Te Quedes Conmigo,4246
662,1992,Miami Band,Ponte El Sombrero,4250
663,1992,Emmanuel,Ese Soy Yo,4252
664,1992,Raphael,Escandalo,4268
665,1992,Vicente Fernandez,Aca Entre Nos,4271
666,1992,Linda Ronstadt,Perfidia,4271
667,1992,Lisa Lopez,Vuelve A Mi,4290
668,1992,Julio Iglesias,Y Aunque Te Haga Calor,4296
669,1992,Ednita Nazario,Mas Que Un Amigo,4296
670,1992,Ricardo Montaner,Vamos pa' la conga,4297
671,1992,Luis Angel,Un Amor Que Termina Asi,4298
672,1992,Braulio,Que Tentacion,4328
673,1992,Gloria Estefan Y Placido Domingo,Hasta Amarte,4333
674,1992,Rudy La Scala,Me Cambiaste La Vida,4338
675,1992,Alejandro Fernandez,Necesito Olvidarla,4347
676,1992,Alejandro Fernandez,Brumas,4350
677,1992,Luis Miguel,"America, America",4355
678,1992,Linda Ronstadt,Frenesi,4363
679,1992,Paloma San Basilio,De Mil Amores,4367
680,1992,Lisa Lopez,Para Que,4385
681,1992,H2o,Ganar O Perder,4388
682,1992,Ricky Martin,Vuelo,4393
683,1992,Kiara,Liberame,4397
684,1992,Los Tigres del Norte,El Celular,4404
685,1992,Linda Ronstadt,Gritenme Piedras Del Campo,4416
686,1992,Lourdes Robles,Todo Me Habla De Ti,4416
687,1992,Jessica Cristina,Cosquillas En El Corazon,4422
688,1992,Los Lobos,Bella Maria De Mi Alma,4433
689,1992,The Triplets,Sombras Y Silencios,4446
690,1992,Edgar Joel,Hechizo De Luna,4450
691,1992,Emmanuel,Magdalena,4453
692,1992,Pandora,Rezo Una Oracion Por Ti,4460
693,1992,Gilberto Santa Rosa,Conciencia,4460
694,1992,Ana Gabriel,Mi Gusto Es,4467
695,1992,Lunna,Yo Que Te Adore,4475
696,1992,Yolandita Monge,Sobrevivire,4481
697,1992,Bronco: El Gigante De America,Oro,4481
698,1992,Punto G,La Mala,4488
699,1992,Lourdes Robles,Sola,4498
700,1993,La Mafia,Me Estoy Enamorando,2982
701,1993,Cristian,Nunca Voy A Olvidarte,3386
702,1993,Vicente Fernandez,Lastima Que Seas Ajena,3629
703,1993,Ednita Nazario,Un Corazon Hecho Pedazos,3630
704,1993,Jon Secada,Sentir,3637
705,1993,Gloria Estefan,Mi Tierra,3646
706,1993,Selena,No Debes Jugar,3650
707,1993,Los Fantasmas del Caribe,Muchacha Triste,3650
708,1993,Lucero,Veleta,3715
709,1993,Luis Miguel,Ayer,3741
710,1993,Ricardo Arjona,Primera Vez,3784
711,1993,Luis Miguel,Hasta Que Me Olvides,3811
712,1993,Gloria Estefan,Con Los Anos Que Me Quedan,3817
713,1993,Alvaro Torres,Te Dejo Libre,3824
714,1993,Los Bukis,Acepto Mi Derrota,3853
715,1993,Ednita Nazario,Tres Deseos,3871
716,1993,Jon Secada,Cree En Nuestro Amor,3883
717,1993,Ricardo Montaner,Al Final Del Arco Iris,3891
718,1993,Ricardo Montaner,Piel Adentro,3935
719,1993,Los Bukis,Morenita,3946
720,1993,Jose Jose,Eso Nomas,3947
721,1993,Ana Gabriel,Tu Y Yo,3952
722,1993,Chayanne,Exxtasis,3960
723,1993,Jose Y Durval,Guadalupe,3961
724,1993,Juan Luis Guerra 440,El Costo De La Vida,3963
725,1993,Ricky Martin,Me Amaras,3990
726,1993,Mijares,Encadenado,3996
727,1993,Juan Luis Guerra 440,Mal De Amor,4006
728,1993,Daniela Romo,Atame A Tu Vida,4007
729,1993,Alvaro Torres,Que Lastima,4010
730,1993,Los Carlos,Pideme La Luna,4013
731,1993,Magneto,Sugar Sugar,4023
732,1993,Wilfrido Vargas,El Baile Del Perrito,4033
733,1993,Los Bukis,Viendolo Bien,4036
734,1993,Myriam Hernandez,Se Me Fue,4059
735,1993,Los Fantasmas del Caribe,Ella Es,4064
736,1993,Selena,La Llamada,4075
737,1993,Los Temerarios,Perdoname,4078
738,1993,Chayanne,Mi Primer Amor,4088
739,1993,Edgar Joel,Hasta El Sol De Hoy,4088
740,1993,Ricardo Arjona,Mujeres,4088
741,1993,The Barrio Boyzz,Cerca De Ti,4089
742,1993,La Mafia,Ahora Y Siempre,4090
743,1993,Guillermo Davila,Cuando Se Acaba El Amor,4122
744,1993,Ana Gabriel,Todavia Tenemos Tiempo,4128
745,1993,Jose Jose,40 Y 20,4145
746,1993,Las Triplets,Algo Mas Que Amor,4148
747,1993,Paulina Rubio,Abriendo Las Puertas Al Amor,4149
748,1993,Paulina Rubio,Mio,4150
749,1993,Bronco: El Gigante De America,Adoro,4166
750,1993,Lucero,Sobrevivire,4182
751,1993,Braulio,Cronica De Un Viejo Amor,4194
752,1993,Roxie Y Los Frijolitos,Nunca Dejes De Sonar,4213
753,1993,Gloria Trevi,Con Los Ojos Cerrados,4215
754,1993,Alejandro Fernandez,Cascos Ligeros,4235
755,1993,Gloria Trevi,Me Siento Tan Sola,4240
756,1993,Daniela Romo,Que Vengan Los Bomberos,4248
757,1993,Jordy,Dur Dur D'etre Bebe,4250
758,1993,Marisela,Te Devuelvo Tu Apellido,4260
759,1993,Paulina Rubio,Amor De Mujer,4262
760,1993,Pepe Aguilar,Recuerdame Bonito,4264
761,1993,Vicente Fernandez,La Fiesta,4277
762,1993,Ricardo Montaner,Castillo Azul,4285
763,1993,Ednita Nazario,Mirame,4286
764,1993,Juan Luis Guerra 440,Coronita De Flores,4287
765,1993,Maggie Carles,Amor Siempre Tu,4300
766,1993,Los Fantasmas del Caribe,Por Una Lagrima,4305
767,1993,Alejandra Guzman,Mala Hierba,4338
768,1993,Eros Ramazzotti,Cosas De La Vida,4345
769,1993,Ricardo Montaner,Honda,4355
770,1993,Jon Secada,Tiempo Al Tiempo,4361
771,1993,La Mafia,Gracias,4362
772,1993,Magneto,Mi Amada,4386
773,1993,Frankie Ruiz,Tu Me Vuelves Loco,4387
774,1993,Marc Anthony,Hasta Que Te Conoci,4390
775,1993,Mijares,Ahora Se Me Va,4405
776,1993,Lourdes Robles,Donde Se Ha Ido Tu Amor,4408
777,1993,George LaMond,Baby Creo En Ti,4421
778,1993,Cristian,Solo Dame Una Noche,4421
779,1993,La Mafia,Dile,4428
780,1993,Los Hermanos Rosario,Morena Ven,4429
781,1993,Pandora,Pierdo El Control,4438
782,1993,Chayanne,Isla Desnuda,4449
783,1993,Daniela Romo,Para Que Te Quedes Conmigo,4451
784,1993,Pimpinela,El Amor No Se Puede Olvidar,4456
785,1993,Rey Ruiz,Amiga,4457
786,1993,Victor Victor,Asi Es Mi Amor,4478
787,1993,Yuri,Poligamia,4481
788,1993,R. Durcal Y J. Sabina,Y Nos Dieron Las Diez,4481
789,1993,Banda Machos,Sangre De Indio,4483
790,1993,Olga Tanon,Contigo O Sin Ti,4489
791,1993,Sergio Dalma,Ave Lucia,4494
792,1993,Rocio Jurado Y Ana Gabriel,Amor Callado,4496
793,1993,Braulio,Que Tentacion,4507
794,1993,Bronco: El Gigante De America,Dos Mujeres Un Camino,4529
795,1993,Bronco: El Gigante De America,Tres Heridas,4532
796,1993,Marc Anthony,Palabras Del Alma,4537
797,1993,Gilberto Santa Rosa,Sin Voluntad,4543
798,1993,Los Aguirre,Con Las Manos Vacias,4543
799,1993,Alex Bueno,Quiereme,4545
800,1994,La Mafia,Vida,3005
801,1994,Selena,Bidi Bidi Bom Bom,3310
802,1994,Juan Gabriel,Pero Que Necesidad,3310
803,1994,Selena,Amor Prohibido,3320
804,1994,Jon Secada,Si Te Vas,3350
805,1994,Banda Z,La Nina Fresa,3402
806,1994,Ricardo Montaner,Quisiera,3512
807,1994,Ana Gabriel,Luna,3631
808,1994,The Barrio Boyzz y Selena,Dondequiera Que Estes,3728
809,1994,Los Fugitivos,Diablo,3851
810,1994,Gloria Estefan,Mi Buen Amor,3861
811,1994,Ednita Nazario,Pensando Siempre En Ti,3876
812,1994,Ricardo Arjona,Te Conozco,3931
813,1994,Pimpinela,Con Un Nudo En La Garganta,3960
814,1994,Jose Luis Rodriguez,"Boca, Dulce Boca",3962
815,1994,Yuri,Detras De Mi Ventana,3967
816,1994,Cristian,Manana,3973
817,1994,Luis Miguel,Tu Y Yo,3989
818,1994,Vicente Fernandez,Miseria,3997
819,1994,Ana Gabriel,Hablame De Frente,3997
820,1994,Luis Miguel,El Dia Que Me Quieras,4011
821,1994,Banda Machos,"Mi Luna, Mi Estrella",4029
822,1994,Ana Gabriel,Tu Lo Decidiste,4042
823,1994,Gloria Estefan,Ayer,4075
824,1994,Los Fugitivos,La Loca,4091
825,1994,Cristian,Por Amor A Ti,4108
826,1994,Pimpinela,Hay Amores Que Matan,4118
827,1994,Los Tigres del Norte,La Mesa Del Rincon,4120
828,1994,The Barrio Boyzz,Una Noche De Amor,4122
829,1994,Carlos Vives,La Gota Fria,4140
830,1994,Los Fantasmas del Caribe,Mas Y Mas,4141
831,1994,Roberto Carlos,Mujer Pequena,4157
832,1994,Luis Miguel,Hasta El Fin,4160
833,1994,Los Temerarios,Una Tarde Fue,4180
834,1994,Maggie Carles,Mi Doble Tu,4215
835,1994,Ednita Nazario,Te Sigo Esperando,4216
836,1994,Marco Antonio Solis y Los Bukis,Tu Ingratitud,4233
837,1994,Los Fantasmas del Caribe,Celina,4240
838,1994,Julio Iglesias,Crazy,4247
839,1994,Kairo,En Los Espejos De Un Cafe,4255
840,1994,Olga Tanon,Presencie Tu Amor,4259
841,1994,Lorenzo Antonio,"Cuando, Como Y Porque",4266
842,1994,Alvaro Torres,Angel Caido,4267
843,1994,Pandora,Mi Fracaso,4278
844,1994,Franco de Vita,Calido Y Frio,4294
845,1994,Marc Anthony & India,Vivir Lo Nuestro,4297
846,1994,Vicente Fernandez,Ni Con La Vida Te Pago,4303
847,1994,Juan Luis Guerra 440,La Cosquillita,4312
848,1994,Marco Antonio Solis y Los Bukis,Y Yo Sin Ti,4322
849,1994,Rey Ruiz,Mi Media Mitad,4325
850,1994,Hector Tricoche,Soy Culpable,4333
851,1994,Liberacion,Ese Loco Soy Yo,4333
852,1994,Marta Sanchez,Desesperada,4351
853,1994,Alvaro Torres,Tu Mejor Amigo,4368
854,1994,Eduardo Palomo,Las Cuentas Claras,4371
855,1994,Yuri,Amiga Mia,4382
856,1994,Las Triplets,Las Llaves De Mi Corazon,4387
857,1994,Tony Vega,Ella Es,4387
858,1994,Industria del Amor,Dos Enamorados,4389
859,1994,Rey Ruiz,Si Te Preguntan,4391
860,1994,Industria del Amor,A Capa Y Espada,4394
861,1994,Yolandita Monge,A Pesar Del Tiempo,4397
862,1994,Eros Ramazzotti,Otra Como Tu,4401
863,1994,Luis Enrique,Quien Eres Tu,4404
864,1994,Mazz,El Juego Es Tuyo,4409
865,1994,Juan Gabriel,Lentamente,4424
866,1994,Juan Luis Guerra 440,Vivire,4437
867,1994,Mazz,Sin Ti No Puedo Vivir,4442
868,1994,Marcos Llunas,Para Olvidar,4447
869,1994,Roberto Pulido/Emilio Navaira,Ya Ahora Es Tarde,4447
870,1994,Rocio Durcal,Desaires,4452
871,1994,Sergio Dalma,Solo Para Ti,4455
872,1994,Luis Miguel,La Media Vuelta,4461
873,1994,Pandora,El Canalla,4465
874,1994,La Mafia,Me Duele Estar Solo,4473
875,1994,Los Rehenes,Ni El Primero Ni El Ultimo,4481
876,1994,Marta Sanchez,De Mujer A Mujer,4486
877,1994,Alejandro Fernandez,Si Dios Me Quita La Vida,4487
878,1994,La Mafia,Cada Vuelta De Esquina,4491
879,1994,Bronco: El Gigante De America,Dos Mujeres Un Camino,4496
880,1994,Sparx,"Te Amo, Te Amo, Te Amo",4497
881,1994,Jerry Rivera,No Hieras Mi Vida,4498
882,1994,Rocio Durcal,Mi Credo,4500
883,1994,Edgar Joel,En Las Nubes,4502
884,1994,Luis Angel,Buena Fortuna,4503
885,1994,Los Fugitivos,Mi Linda Amiga,4505
886,1994,Selena,No Me Queda Mas,4506
887,1994,Los Temerarios,Tu Ultima Cancion,4507
888,1994,ViceVersa,Ella,4507
889,1994,Mana,La Chula,4511
890,1994,Rey Ruiz,Luna Negra,4513
891,1994,Vicente Fernandez,Te Me Vas Al Diablo,4516
892,1994,Bronco: El Gigante De America,Aunque No Me Quieras,4516
893,1994,Carlos Vives,La Hamaca Grande,4521
894,1994,Jerry Rivera,Que Hay De Malo,4522
895,1994,Jerry Rivera,Cara De Nino,4549
896,1994,Los Dinnosaurios,Si Te Vas,4553
897,1994,Luis Enrique,Asi Es La Vida,4562
898,1994,Ednita Nazario,Quiero Que Me Hagas El Amor,4564
899,1994,Mijares,Corazon Salvaje,4569
900,1995,Selena,Fotos Y Recuerdos (Back On The Chain Gang),2903
901,1995,Selena,No Me Queda Mas,2956
902,1995,Selena,Tu Solo Tu,2982
903,1995,Bronco: El Gigante De America,Que No Me Olvide,3267
904,1995,La Mafia,Nadie,3333
905,1995,Los Tigres del Norte,Golpes En El Corazon,3359
906,1995,Selena,I Could Fall In Love,3463
907,1995,Marco Antonio Solis y Los Bukis,Una Mujer Como Tu,3471
908,1995,Pedro Fernandez,Mi Forma De Sentir,3584
909,1995,La Mafia,Toma Mi Amor,3585
910,1995,Cristian,Vuelveme A Querer,3708
911,1995,Marco Antonio Solis y Los Bukis,Sera Mejor Que Te Vayas,3791
912,1995,Luis Miguel,Si Nos Dejan,3792
913,1995,La Diferenzia,Linda Chaparrita,3792
914,1995,Mazz,Estupido Romantico,3806
915,1995,Gloria Estefan,Abriendo Puertas,3858
916,1995,Thalia,Piel Morena,3861
917,1995,Liberacion,A Esa,3925
918,1995,Ritmo Rojo,Mi Corazon Lloro,3953
919,1995,Vicente Fernandez,Aunque Me Duela El Alma,3956
920,1995,Bronco: El Gigante De America,Esa Mujer,4015
921,1995,Los Dinnosaurios,El Taxista,4029
922,1995,Los Temerarios,Que Poca Suerte,4031
923,1995,Sparx,"Te Amo, Te Amo, Te Amo",4039
924,1995,Rocio Durcal,Vestida De Blanco,4072
925,1995,Enrique Iglesias,Si Tu Te Vas,4096
926,1995,Intocable,Parece Que No,4128
927,1995,Selena,Techno Cumbia,4162
928,1995,Luis Miguel,La Media Vuelta,4172
929,1995,Bronco: El Gigante De America,Ojos Que Han Llorado,4190
930,1995,Los Mier,Te Amo,4197
931,1995,Myriam Hernandez,Ese Hombre,4197
932,1995,Claudio,Ven Junto A Mi,4202
933,1995,Pete Astudillo,Como Te Extrano,4205
934,1995,Marc Anthony,Te Conozco Bien,4208
935,1995,Juan Gabriel,El Palo,4214
936,1995,Fito Olivares y Su Grupo,El Colesterol,4219
937,1995,Banda Pachuco,"Mitad Tu, Mitad Yo",4222
938,1995,Fama,Amor Perdoname,4224
939,1995,Liberacion,Vuelve Mi Amor,4230
940,1995,Luis Miguel,Todo Y Nada,4239
941,1995,Tiranos del Norte,Tal Para Cual,4247
942,1995,Marco Antonio Solis y Los Bukis,Si Ya No Te Vuelvo A Ver,4253
943,1995,Grupo Mojado,Tu Pierdes Mas,4269
944,1995,Cristian,Con Tu Amor,4271
945,1995,Julio Iglesias,Baila Morena,4272
946,1995,Ricky Martin,"Te Extrano, Te Olvido, Te Amo",4274
947,1995,Banda Zeta,Presumidas S.A.,4277
948,1995,Divino,Lloraras,4298
949,1995,Julio Iglesias,"Agua Dulce, Agua Sala",4308
950,1995,Marco Antonio Solis,Popurri,4315
951,1995,La Mafia,Me Duele Estar Solo,4317
952,1995,Los Rehenes,Preguntame A Mi,4321
953,1995,Los Fugitivos,Quien Soy Yo Sin Ella (Quem Sou Eu Sem Ela),4322
954,1995,Pedro Fernandez,Si Te Vas,4330
955,1995,Juan Gabriel,Cancion 187,4330
956,1995,Ednita Nazario,Gata Sin Luna,4331
957,1995,Industria del Amor,Siempre Te Voy A Querer,4338
958,1995,David Lee Garza y Los Musicales,Tonta,4343
959,1995,Los Tigres del Norte,El Ejemplo,4347
960,1995,Lucero,Siempre Contigo,4356
961,1995,Sparx,Quiero Que Me Vuelvas A Querer,4363
962,1995,The Barrio Boyzz,Una Vez Mas,4367
963,1995,Giro,Si Tu Supieras,4370
964,1995,Los Palominos,La Llama,4373
965,1995,Fito Olivares y Su Grupo,Cupido Bandido,4382
966,1995,Los Del Rio,Macarena,4384
967,1995,Jerry Rivera,Magia,4389
968,1995,Los Mier,Bordada A Mano,4390
969,1995,Emilio,Ya,4394
970,1995,Los Tigres del Norte,La Fama De La Pareja,4395
971,1995,Emilio,Donde Andara,4415
972,1995,Ednita Nazario,Como Antes,4418
973,1995,Liberacion,Para Estar Contigo,4424
974,1995,Los Caminantes,El Dinero,4427
975,1995,Los Fugitivos,Si Te Vas,4427
976,1995,Marta Sanchez,Dime La Verdad (Such A Mystery),4431
977,1995,Sparx,Que Debo Hacer,4433
978,1995,Rey Ruiz,Estamos Solos,4442
979,1995,La Tropa F,Lagrimas,4442
980,1995,Fito Olivares y Su Grupo,El Paso Del Canguro,4451
981,1995,Los Rehenes,Me Pides Tu Libertad,4452
982,1995,Laura Pausini,Gente,4456
983,1995,Alejandro Fernandez,Como Quien Pierde Una Estrella,4467
984,1995,Banda Machos,Mi Chica Ideal,4468
985,1995,Jose Jose,Llora Corazon,4471
986,1995,Banda Zeta,Reventon Unisex,4487
987,1995,The Barrio Boyzz,No Me Dejes,4491
988,1995,Ricardo Arjona,Realmente No Estoy Tan Solo,4491
989,1995,Cristian,Azul Gris,4498
990,1995,Graciela Beltran,Tesoro,4503
991,1995,Paquito Hechavarria,Piano,4518
992,1995,Marc Anthony,Se Me Sigue Olvidando,4542
993,1995,Gary Hobbs,Por Favor Corazon,4550
994,1995,Carlos Vives,La Tierra Del Olvido,4552
995,1995,Wilkins,Que Me Pasa Contigo,4555
996,1995,Marco Antonio Solis y Los Bukis,Equivocado,4560
997,1995,Laura Pausini,Amores Extranos,4572
998,1995,Elsa Garcia,La Luna Sera La Luna,4574
999,1995,Mana,No Ha Parado De Llover,4577
1000,1996,La Mafia,Un Millon De Rosas,3006
1001,1996,Intocable,No Te Vayas,3253
1002,1996,Limite,Te Aprovechas,3387
1003,1996,Bobby Pulido,Desvelado,3461
1004,1996,Cristian,Amor,3503
1005,1996,La Tropa F,Juan Sabor,3654
1006,1996,Enrique Iglesias,Por Amarte,3715
1007,1996,Enrique Iglesias,Experiencia Religiosa,3774
1008,1996,Emmanuel,Amor Total,3823
1009,1996,Cristian,Amarte A Ti,3841
1010,1996,Enrique Iglesias,No Llores Por Mi,3845
1011,1996,Amanda Miguel,Amame Una Vez Mas,3850
1012,1996,Pete Astudillo,Como Te Extrano,3856
1013,1996,Marco Antonio Solis,Que Pena Me Das,3887
1014,1996,Michael Salgado,Sin Ella,3951
1015,1996,Bobby Pulido,Te Voy A Amar,3979
1016,1996,La Mafia,Mejores Que Ella,3987
1017,1996,Intocable,Coqueta,3992
1018,1996,Eddie Gonzalez,El Disgusto,3996
1019,1996,Ana Barbara,Me Asusta Pero Me Gusta,4020
1020,1996,Banda Maguey,Tu Eterno Enamorado,4029
1021,1996,Los Mismos,Me Esta Doliendo Dejarte,4048
1022,1996,Voces Unidas,Puedes Llegar,4052
1023,1996,Olga Tanon,Basta Ya!,4062
1024,1996,Chayanne,Solamente Tu Amor,4069
1025,1996,Los Tucanes de Tijuana,Mundo de Amor,4075
1026,1996,Limite,El Principe,4086
1027,1996,Los Tigres del Norte,El Circo,4094
1028,1996,Ezequiel Pena,Ebrio De Amor,4096
1029,1996,Marco Antonio Solis,"Recuerdos, Tristeza Y Soledad",4103
1030,1996,Marco Antonio Solis y Los Bukis,Por Amor A Mi Pueblo,4104
1031,1996,Selena,Siempre Hace Frio,4120
1032,1996,Los Temerarios,Cuando Fuiste Mia,4127
1033,1996,Eros Ramazzotti,La Cosa Mas Bella,4130
1034,1996,Cristian,No Puedo Arrancarte De Mi,4133
1035,1996,Luis Miguel,Dame,4137
1036,1996,Luis Miguel,Amaneci En Tus Brazos,4137
1037,1996,Jennifer Y Los Jetz,Ven A Mi,4138
